,Coefficient
PRATPP,0.000588980344089076
DHFR,0.000588882664924702
PRMICI,0.000588641368434441
THRD_L,0.000588530904329767
GLUPRT,0.0005883074778880792
THDPS,0.0005881849394807375
SERAT,0.0005879785206555014
HSTPT,0.0005878458134231689
CYSS,0.000587656284640939
NADS1,0.0005873412620982744
MEPCT,0.0005871874241883392
BPNT,0.0005870292064995923
HMBS,0.0005868678373273963
DAPDC,0.000586433402194843
ACGK,0.0005862488345553863
OCBT,0.0005861408042368458
NDPK1,0.0005856092273327973
PHETA1,0.0005855980378254016
PPND,0.0005853240231549474
PRAMPC,0.0005847898383456807
NDPK2,0.0005847048934091479
DNTPPA,0.0005845600850847093
TMPK,0.0005845353337123328
ACOTA,0.0005842874992459746
PDX5PS,0.0005840464089126754
PPBNGS,0.0005838121286825649
SULR,0.0005835832869702786
PPNCL2,0.0005831544360034986
PRAGSr,0.000582947606131202
PRFGS,0.000582748314858934
NNATr,0.0005825566223664683
QULNS,0.0005825179026392313
AIRC2,0.0005823713883129294
DHPS2,0.000582328199547275
PRASCSi,0.0005819743163156906
MOAT2,0.0005818619229152551
ARGSL,0.0005817067832805293
GLU5K,0.0005815590495352112
IPPS,0.0005814188848240777
METS,0.0005813677039316291
MOHMT,0.0005811614430875219
GMPS,0.0005809348003736696
DHFS,0.0005808778388708907
CHRPL,0.0005808328380749109
PMPK,0.0005807389983870568
AHCYSNS,0.0005806449324626051
ADSK,0.000580493926515981
GK1,0.0005803389165802882
CYSTL,0.0005803184150687606
SHSL1,0.0005802778166526354
CYTK1,0.0005802766501640823
UDCPDP,0.0005802448548787616
GTPCI,0.0005802063720103371
METAT,0.000558183320924817
NDPK3,0.0005535599211757954
BTS5,0.0005470919774589157
PMEACPE,0.000543527701075495
OPMEACPR,0.0005432093971095027
EGMEACPR,0.000542884372610754
OGMEACPD,0.0005425526139920737
AOXSr2,0.0005418695916692997
EPMEACPR,0.000541518413396312
OPMEACPD,0.0005411608824797397
OPMEACPS,0.0005400672181876646
OGMEACPR,0.0005396847885438028
OGMEACPS,0.0005392964919724984
MALCOAMT,0.0005380966479531707
OPHHX3,0.0005351481575147129
PPA,0.0005314745431482522
GLNS,0.0005140787652785078
AMAOTr,0.0005050600425944119
DBTS,0.0005025733523624825
CS,0.0004623130535864106
FUM,0.000451762709434337
ACONTa,0.0004422645699328815
ACONTb,0.0004368072793996766
PPS,0.0004199867593385072
5DOAN,0.0004093113686716054
SUCDi,0.0003940189937063973
RNTR1c2,0.0002903732450361108
PGK,0.0002396012481828037
