,Coefficient
GLUTRS,0.0005653403953278757
LPADSS,0.0005651638956237113
PANTS,0.0005651086416286563
HISTP,0.0005649447334027714
IMPC,0.0005648160186906106
UPP3MT,0.0005647821384368319
DHQS,0.000564620827345666
DASYN160,0.0005644614037336818
DASYN161,0.0005643028203161585
USHD,0.0005642446484118961
ADSL1r,0.0005641456606956067
UDCPDPS,0.0005640765204065143
AICART,0.0005639899655507826
MOAT,0.0005639099575261473
UPPDC1,0.0005635062848721779
UPP3S,0.0005633455407694431
GRTT,0.0005631865657393844
DMATT,0.0005630294110944233
MCTP1App,0.0005628184620857109
LEUTAi,0.0005627490224834122
IGPS,0.0005625473678596593
CHORS,0.0005623984611319981
CHORM,0.0005622041558663987
ANPRT,0.0005620603061603432
ANS,0.0005619186602459769
AMPMS2,0.0005619125026919344
ALATA_L,0.0005619091833178656
PSSA161,0.0005617868959934723
PSCVT,0.0005617792717764615
PSD160,0.0005616640652240237
ACLS,0.000561642195171905
PSD161,0.000561544027540917
DHAD2,0.0005615074858012791
ACHBS,0.000561298562311526
RBFSa,0.0005611708418286304
ORPT,0.0005610456894396664
AGPAT160,0.0005609844538949214
IPPMIb,0.0005609231617015234
VALTA,0.000560803314370082
ILETA,0.0005606862256574691
PMDPHT,0.0005604649703772908
PSSA160,0.0005604512890641556
A5PISO,0.000560356389644642
AGPAT161,0.00056035426279919
SHCHD2,0.0005602507392466825
RBFSb,0.0005600485954396921
RBFK,0.0005598584184570235
DB4PS,0.0005596810749686808
APRAUR,0.000559519193476339
G5SD,0.0005592942121183172
MALCOAMT,0.0005592574929597008
OMPDC,0.0005592260545790786
DHORTS,0.0005591611634426236
SHK3Dr,0.0005590995437366063
OGMEACPS,0.0005590745988742836
OGMEACPR,0.0005590192059443106
OPMEACPS,0.0005589666459852854
OPMEACPD,0.0005588701263869792
THZPSN3,0.0005588466897912633
EPMEACPR,0.0005588261971600636
TYRL,0.0005588041161172766
AOXSr2,0.0005587852123775925
OGMEACPD,0.0005587120623071385
EGMEACPR,0.0005586799434485839
OPMEACPR,0.0005586508178906102
DHNPA2r,0.0005586409283384368
PMEACPE,0.0005586246958970153
MECDPDH5,0.0005585637489071522
BTS5,0.0005585550056969396
RNTR3c2,0.0005351027812856447
CBMKr,0.0004889098489222428
HCO3E,0.0004567717089975537
PPPGO3,0.0004541956099840827
PPA,0.0004441880376358326
CPPPGO,0.0003588064498845684
FBA3,0.0002351626906591706
PFK_3,0.0002213246098082855
RNTR1c2,0.0002148788281428328
MOX,0.0001708323033206129
OPHHXy,0.0001704027331901627
NADHPO,0.0001703757168081086
EAR141y,0.0001701456812042362
OPHHX3,0.0001296898320689965
ASPO3,0.0001105289251441832
LPLIPAL1G180pp,0.0001066131224902211
PLIPA2G180pp,0.0001065394843032323
GLUDy,0.0001009940013311694
EAR140y,-0.0006022233323449253
HEX7,-0.0007726258883095106
XYLI2,-0.0007726394122430786
FECRMexs,-0.0009665308340455956
NTD11pp,-0.00119126874969221
PYK,-0.001520420486729863
THRA,-0.00170674439501752
ACALD,-0.001706750704348672
2DGULRx,-0.002344987952899081
PUNP5,-0.002776478088718936
HXAND,-0.002776486014952542
NTD11,-0.002776498067673549
XPPT,-0.002776550928651673
ARBTNR1,-0.002966914932017422
ACPPAT161,-0.002992758857131215
APG3PAT160,-0.002992762561483927
APG3PAT161,-0.002992766186662865
ACPPAT160,-0.00299276954955457
ALCD19,-0.002999226752610256
ICHORS_copy2,-0.00299928168674425
GLYK,-0.00299937668050126
GAPP,-0.002999391059953296
OBTFL,-0.003181741682454809
ARBTNR3,-0.003211415800926605
NMNN,-0.003211473674347272
GLYAT,-0.003393823126129727
THRD,-0.003393890139782864
NTPP1,-0.003457037664882846
PPM,-0.003873557388152563
HEX1,-0.004171888992426501
GCALDD,-0.004877303868559068
GLYCTO2,-0.004877335856759594
R1PK,-0.004970601044466949
R15BPK,-0.004970601204411927
ICL,-0.005049407747860566
MALS,-0.005052249284877281
FTHFLi,-0.005712837365204285
DHORDfum,-0.007211295173886516
GART,-0.007230067969899334
GNK,-0.007611732792305231
TALA,-0.00768542845830684
