,Coefficient
MOAT2,0.0006035447258487373
IPPMIb,0.0006035280656112907
ARGSL,0.0006031521458107211
VALTA,0.0006030842830204058
GLU5K,0.0006027590746400158
ILETA,0.0006026389212266292
IPPS,0.0006023656204061843
PMDPHT,0.0006017503306767707
MOHMT,0.0006015779905190874
A5PISO,0.0006013012290120384
AHCYSNS,0.0006011839120988705
SHCHD2,0.0006008511064747997
GMPS,0.0006007900004167978
CHRPL,0.0006003954173843061
PMPK,0.0006000019177245561
RBFSb,0.0005999483470065363
RBFK,0.000599043054059199
ADSK,0.0005988681043764507
DB4PS,0.0005981367189294003
CYSTL,0.0005977597134025559
SHSL1,0.000597369732104974
APRAUR,0.000597238694807256
G5SD,0.000595916023219208
GTPCI,0.0005954926073425674
OMPDC,0.0005954646580331863
DHORTS,0.0005950141160919167
UDCPDP,0.0005947366716707955
SHK3Dr,0.000594564546618695
CYTK1,0.0005943579497476376
GK1,0.0005939814706913912
THZPSN3,0.0005924242391379828
DHFS,0.0005922249781873347
TYRL,0.0005919834374627363
RNTR2c2,0.0005916758784955972
RNTR1c2,0.0005912946034298146
METS,0.0005904351892411814
ALATA_L,0.0005897208763340972
PRASCSi,0.0005890738863326766
DHNPA2r,0.000589037262054403
DHPS2,0.0005884244436448902
QULNS,0.000587437766235183
BTS5,0.000586991467158742
DNTPPA,0.0005846807219747726
PAPSR,0.0005838155052690301
MECDPDH5,0.000583167324749453
5DOAN,0.0005831265511886686
ACGK,0.0005829498110054987
HMBS,0.0005824006486785036
MEPCT,0.0005821312446868802
PMEACPE,0.0005820272200257939
OPMEACPR,0.0005816515308933322
HSTPT,0.000581605339439793
THDPS,0.0005813459755661512
EGMEACPR,0.0005812844884806683
THRD_L,0.0005810897970427414
OGMEACPD,0.000580928107587805
DHFR,0.0005808369302140973
PRAIi,0.0005805879623630994
AOXSr2,0.0005802550276358648
TYRTA,0.000580128881385538
EPMEACPR,0.000579939552981758
SHKK,0.0005798904418427294
OPMEACPD,0.0005796369073760386
OMCDC,0.0005791964518434996
OPMEACPS,0.0005790650739477843
OGMEACPR,0.000578792599999916
IG3PS,0.0005787403284993042
OGMEACPS,0.0005785283031134964
MTHFR2,0.0005785239152237873
DUTPDP,0.0005781031860793447
DPR,0.000577899055986447
AMAOTr,0.0005776992488954867
MALCOAMT,0.0005775798953149496
ACGS,0.0005769707123031362
ALAALAr,0.0005766207181637264
SHCHF,0.0005759804233370287
PRAIS,0.0005758319818453333
PANTS,0.0005754507637617567
HISTP,0.0005752300105625949
UPP3MT,0.0005751141128874196
DHQS,0.000575003784923825
DASYN160,0.000574899048232231
DASYN161,0.0005748000095541893
ADSL1r,0.0005747067495618824
AGPAT161,0.0005746199913640902
AICART,0.0005746195266421184
PSSA160,0.0005745312814140567
AGPAT160,0.0005742822952158764
MCTP1App,0.0005742228476630047
PSD161,0.0005741474319046333
PSD160,0.0005741311722620979
PSSA161,0.0005741218120380919
AMPMS2,0.0005741190557772443
RPI,0.0005635709273856211
GLNS,0.0005591982128403133
ALAGLUE,0.0005334765499177927
LADGMDH,0.0005140801632173104
PPA,0.0005010144007377755
CPPPGO,0.0004982276471358812
UDPG4E,0.0004900200339826513
UGLT,0.0004887905100537317
PGMT,0.0004866591346979093
ALAR,0.0004587571785818082
TRDR,0.0004543466353460049
GALKr,0.0004418849384801077
ICYSDS,0.000438958003954252
ALDD4,0.0004262921339472128
FDMO4,0.00042558821823074
I2FE2SR,0.0004074097437064674
I4FE4ST,0.0004024768779629162
I2FE2SS2,0.0004020881098642773
I2FE2ST,0.0004017020112461698
I2FE2SS,0.000401318399465174
I4FE4SR,0.0004001888685167867
PACOAT,0.0002762883173778546
ECOAH3,0.0002221911315750373
ECOAH2,0.0002212585837811215
ECOAH1,0.000221032123554946
AACPS3,0.0002195858331354415
ACACT2r,0.0001990943130277485
ACACT3r,0.000198342769920662
HACD1,0.0001935145490307221
HACD2,0.0001928034495513592
LGTHL,0.000191249917332162
GLYOX,0.0001897016556235406
ACOAD1fr,0.0001881456404156897
FACOAE160,0.0001861401842637707
OPHHX3,0.0001839489470852313
HACD3,0.0001803629671429534
ACACT1r,0.0001771799156011064
AACPS7,0.0001756259875913342
ACOAD2f,0.0001755889320405502
ACOAD3f,0.000175425463348798
ACOAD7f,0.0001750019576716221
FACOAE120,0.0001741818409478541
3NTD9pp,0.0001715842002791119
DAGK120,0.0001715737056221588
AAMYL,0.0001715586973810607
MLTP1,0.0001715492062861384
HACD5,0.0001541824986815561
HACD4,0.0001540232692349374
ECOAH4,0.0001443110455259879
HACD7,0.0001327565679963773
HACD6,0.0001295645840480228
ACACT4r,0.0001282632480840158
NODOy,0.0001234335856783909
ECOAH5,0.0001227492124965996
ECOAH6,0.000121005757580128
ACACT5r,0.0001196077782571975
ACACT7r,0.0001082635169797065
ACOAD4f,0.0001060541675275902
ACOAD5f,0.0001054382815658632
ACACT6r,9.554204812689829e-05
ACOAD6f,8.474166450662118e-05
ECOAH7,8.419779263577516e-05
DHORDfum,-0.0003831862502681783
ACALD,-0.0004298411217725343
THRA,-0.0004299383874628313
SERD_L,-0.0006496939947617932
PPS,-0.000649756856030394
