,Coefficient
CHORS,0.0007049956577077322
AICART,0.0007049547713124238
CHORM,0.0007048738584247864
ANPRT,0.0007047534063329182
ANS,0.000704634360792215
PSCVT,0.0007045167801245328
ACLS,0.0007044007215684312
MCTP1App,0.0007043536544388613
DHAD2,0.000704286241251452
ALATA_L,0.000704285556563646
ACHBS,0.0007041733941556716
RBFSa,0.0007040622346809967
ORPT,0.0007039528136910621
IPPMIb,0.0007038451843345302
AMPMS2,0.0007037960336217366
VALTA,0.0007037393961833058
PSSA161,0.0007037039925706887
ILETA,0.0007036354981117508
PSD160,0.0007036131831356206
PSD161,0.0007035236506980364
PMDPHT,0.0007034369516625807
A5PISO,0.0007033389996112298
SHCHD2,0.0007032431191977889
RBFSb,0.0007030577396152949
AGPAT160,0.0007029443821495792
RBFK,0.0007028811074101474
DB4PS,0.0007027138055073995
PSSA160,0.000702498070658425
APRAUR,0.0007024847070392141
AGPAT161,0.0007024306555636468
G5SD,0.0007022113610453668
OMPDC,0.0007021480160356195
OPHHX3,0.0007021259023318897
DHORTS,0.0007020872216585536
SHK3Dr,0.0007020289983233712
MALCOAMT,0.0007018238443943101
THZPSN3,0.0007017835505437576
TYRL,0.0007017407807459741
OGMEACPS,0.0007017018498667123
OGMEACPR,0.0007016658516865797
OPMEACPS,0.0007016322591698165
OPMEACPD,0.0007015722608799284
EPMEACPR,0.000701545873161906
DHNPA2r,0.0007015428160526139
AOXSr2,0.0007015220214776197
OGMEACPD,0.0007014819018144677
BTS5,0.0007014791239180242
EGMEACPR,0.0007014656489637329
OPMEACPR,0.0007014519320989954
PMEACPE,0.0007014407309152922
MECDPDH5,0.0007014216192432505
GLNS,0.000696949595983088
SUCOAS,0.0006938184005910857
CBMKr,0.0006911701698519092
PDX5PO2,0.000687458668972833
PAPSR,0.0006475356072529284
TRPS3,0.0006339980450923315
TRPAS2,0.0006239971849941886
CPPPGO,0.0005871536585508061
PPA,0.0005711778737739349
FESD1s,0.0005635016965951505
FESR,0.0005633106345094529
SPODM,0.0005580758504435911
FEOXAMR2,0.0004283909272357102
ALDD4,0.0003545527976572084
FDMO4,0.000354543092255445
FE3HOXR3,0.0002455525542215154
ICYSDS,0.0002441130575650995
I2FE2SR,0.0001407942460723148
I4FE4ST,0.0001405571872805751
I2FE2SS2,0.0001405441971202794
I2FE2ST,0.0001405240618914166
I2FE2SS,0.0001405186372115856
I4FE4SR,0.0001405156586194741
LYSDC,0.0001129461198033582
FUM,0.0001054379283716437
ACONTb,0.000100911411694503
ACONTa,0.0001000472302421711
CS,9.975706571638318e-05
AMALT2,-0.0002409202107649489
23PDE4pp,-0.0003970200697793229
PLIPA2A181pp,-0.0005239204004205483
LPLIPAL1A181pp,-0.000523925412885826
NADPHHS,-0.0006052150952841806
PPS,-0.0006502435109095307
PLIPA1A181pp,-0.0006756038281527708
LPLIPAL2A181,-0.0006756073820486881
MMCD,-0.0007025596370090127
MMM,-0.0007027530231554143
FACOAE181,-0.0007171529398894748
DSERDHr,-0.0007735829760317604
LSERDHr,-0.0007735844418133145
AACPS5,-0.000777787045078081
AMALT3,-0.001140123161011123
TYROXDApp,-0.001140145361018151
ACALD,-0.001140225328717973
THRA,-0.001140234103398132
OMMBLHX3,-0.001150247639841555
OMMBLHXy,-0.00115025714522093
LCARS,-0.001243995293524487
LCARSyi,-0.001244100155858249
PAPA141pp,-0.001489126581368776
PAPA141,-0.001489747748608848
DHORDfum,-0.001537927815912956
DAPAL,-0.001659566052444093
SSALx,-0.002024891467742492
PUNP5,-0.002542098040913913
HXAND,-0.00254211302392077
NTD11,-0.002542119567541668
XPPT,-0.00254215300898684
ME2,-0.002596825165367089
HPYRRy,-0.003018250877348881
GLXCL,-0.003018284232123724
HPYRI,-0.003018325263349503
GLYCK,-0.003018328899246393
ADD,-0.003049212882838011
PDH,-0.003064526283402577
ACPPAT161,-0.003105330207638542
APG3PAT160,-0.003105333133427527
APG3PAT161,-0.003105336001227401
ACPPAT160,-0.003105337887133798
ME1,-0.003210412430091125
FADRx,-0.003267370909793958
ALCD19,-0.003553482137270616
GLYK,-0.00355357423181107
GAPP,-0.003553586819034693
NADHPO,-0.004874296437107652
PPM,-0.005185653516535708
GLYAT,-0.00570589101605022
THRD,-0.005705948734012704
R1PK,-0.006259114879632148
R15BPK,-0.006259115266650516
FTHFLi,-0.007273917602329549
PPC,-0.009149050023135933
