,Coefficient
PSD160,0.0005335349563293482
PSD161,0.0005334009539094527
GLUTRR,0.0005332211672421902
NADK,0.0005330448767491891
KARA2,0.0005328694568099733
AGPAT160,0.0005327469425245339
KARA1,0.0005326970413279302
FMNAT,0.0005321958611609712
PSSA160,0.0005319721834093045
IPPMIa,0.0005318665155731577
AGPAT161,0.0005318441900870131
DHAD1,0.0005317062177912467
PPCDC,0.000531548167300343
TMDS,0.00053139241279636
ADSL2r,0.000531087603581545
AIRC3,0.0005307942458285397
IPMD,0.0005306505103669256
DHQTi,0.0005305093098267853
MALCOAMT,0.0005301958341164686
TMPPP,0.0005301335920630985
TDSK,0.0005300023226325681
GLUTRS,0.0005298737175729614
OGMEACPS,0.0005298657063145176
OGMEACPR,0.0005297585509937241
LPADSS,0.0005297477996525972
OPMEACPS,0.0005296529055516913
IMPC,0.0005295050317052581
OPMEACPD,0.0005294463169280665
ALAR,0.0005293501518579004
EPMEACPR,0.0005293454545967683
AOXSr2,0.0005292462674400001
USHD,0.0005292151209748821
UDCPDPS,0.0005291041114071598
OGMEACPD,0.0005290530882683932
MOAT,0.0005289959321641587
EGMEACPR,0.0005289591680765436
OPMEACPR,0.0005288670817862282
UPPDC1,0.0005287880502013449
PMEACPE,0.0005287768741512273
UPP3S,0.000528688461536553
GRTT,0.0005285917693730724
MECDPDH5,0.0005285228795120681
DMATT,0.0005284979780749721
LEUTAi,0.0005283405864287151
IGPS,0.0005282539490773911
CHORS,0.0005281712854579935
CHORM,0.0005280908932259232
ANPRT,0.0005280142119806542
ANS,0.0005279404410988027
PSCVT,0.0005278697139762563
ACLS,0.0005278019722310582
BTS5,0.0005277721499715491
DHAD2,0.0005277372208296414
ACHBS,0.0005276754639216615
RBFSa,0.0005276167048601794
ORPT,0.000527560946142836
ALATA_L,0.0005275575566560291
DHNPA2r,0.0005275083752854845
IPPMIb,0.000527508189550811
VALTA,0.0005274584360267914
ILETA,0.0005274120481939737
PMDPHT,0.000527331102946628
A5PISO,0.0005272933213725528
SHCHD2,0.000527258535284378
TYRL,0.0005272149014033283
RBFSb,0.0005271979252474731
THZPSN3,0.0005271870546824688
RBFK,0.0005271311437461723
DB4PS,0.0005271004074469449
SHK3Dr,0.0005270936619267679
APRAUR,0.0005270821834998727
DHORTS,0.0005270819121585422
OMPDC,0.0005270729886659735
G5SD,0.0005270669103692314
5DOAN,0.0005105993284685248
CPPPGO,0.0004407330224104939
CBMKr,0.0004343684143096824
PPA,0.0004149108167420095
HCO3E,0.0003996304129125312
RNTR1c2,0.0003311435972270104
ICYSDS,0.000256201159806406
I4FE4SR,0.0001897158649694754
I2FE2SS,0.0001895055302087299
I2FE2ST,0.0001894401427599468
I2FE2SS2,0.0001893158283167232
I4FE4ST,0.0001892567488127783
I2FE2SR,0.0001886697832039718
GLCRAL,0.0001699340833315748
ACONTb,0.0001444101643299928
ACONTa,0.0001432468671457859
FUM,0.000141084100304971
CS,0.0001382738227822401
MANPGH,0.0001138789454645801
OPHHX3,0.0001127474599937061
MACPD,7.273263682367506e-05
23PDE4pp,-0.0003201449217402004
FLDR2,-0.0009380844305994662
FBP,-0.001319973109323469
