,Coefficient
CHORM,0.0005895411060549907
SDPDS,0.0005895095318874676
CHORS,0.0005894514729678312
IGPS,0.0005893635266414805
OPHBDC,0.0005892738929693753
LEUTAi,0.0005892065435312531
SADT2,0.0005891612481539219
GTPCII2,0.0005890530045241083
DMATT,0.0005890423784698029
GRTT,0.0005889627379127372
DXPRIi,0.0005889491633292735
UPP3S,0.0005888849456287628
PTPATi,0.0005888497255450651
UPPDC1,0.0005888090696312616
HPPK2,0.0005887546958916344
DNMPPA,0.0005886640735113013
MOAT,0.0005885218733405304
UDCPDPS,0.0005884566089568359
NNDPR,0.0005884195182609025
USHD,0.000588393686031115
GLUR,0.0005883466402913382
UAGCVT,0.0005882781567451567
IMPC,0.0005882774297510739
UAGDP,0.0005882140522477192
LPADSS,0.0005881725591834299
PGAMT,0.0005881542700959543
GLUTRS,0.0005881238201254138
MECDPS,0.000588098868033875
TDSK,0.0005880778411802785
CDPMEK,0.0005880477785944348
TMPPP,0.0005880346851779997
DXPS,0.0005880009702564083
KDOCT2,0.0005879584064600676
G1SAT,0.0005879200471352841
DHQTi,0.0005879074262220841
AGPR,0.0005878858477092869
IPMD,0.0005878765769486657
ARGSS,0.00058785576028529
AIRC3,0.0005878488578932591
GLUTRR,0.0005878297339354927
NADK,0.0005878077153023354
ADSL2r,0.0005878061750354843
KARA2,0.0005877896481518614
KARA1,0.0005877754756975832
FMNAT,0.0005877533586669435
PPCDC,0.0005877532740315056
DHAD1,0.0005877454691258813
IPPMIa,0.0005877412051473589
SUCOAS,0.0005397159932643896
RNTR2c2,0.0005113876990480063
RNTR3c2,0.0005110592192318643
CBMKr,0.0005107468533115484
AKGDH,0.0005104445270405199
CPPPGO,0.0004842837935920729
PPA,0.0004701558438415366
NTD10,0.0004617419458883791
PPPGO3,0.0004431194128826455
DRPA,0.0004385440869358828
PPM2,0.0004358209432975108
TMDPP,0.0004198596119952763
RNTR1c2,0.0002980590547584908
ICYSDS,0.0002931876622626132
ACALD,0.0002905520003726555
OPHHX3,0.000224818175236801
I4FE4SR,0.0002197445530744813
I2FE2SS,0.000219417328805537
I2FE2ST,0.0002192540433298522
I2FE2SS2,0.0002190914587766626
I4FE4ST,0.0002189296188507456
I2FE2SR,0.0002171186809528816
TMDK1,7.326697430517956e-05
NTD6pp,-0.0003585404721800321
GLYCLTDy,-0.0003947749978299137
NDPK2,-0.0005041285039409226
NDPK4,-0.0005041903377578741
2DGULRy,-0.0005139341469825043
NDPK1,-0.0005942677968792182
LDH_D,-0.0005964282308436876
MALDDH,-0.0007265001223924264
MGSA,-0.0007272453306866778
EDD,-0.0007272572634695883
EDA,-0.0007272630340922719
GLYOX3,-0.0007274478734571353
SERD_L,-0.0008489958281344129
THRA,-0.0008720039212607194
NDPK3,-0.0008901428255652181
GLYAT,-0.001177503537132412
THRD,-0.001177535366519085
HXAND,-0.001795333018399142
NTD11,-0.001795339205902493
XPPT,-0.001795481183193587
PUNP5,-0.00179553509824332
RPE,-0.002571149723001927
ACPPAT161,-0.00306053020655474
APG3PAT160,-0.00306053539613023
APG3PAT161,-0.003060540639584128
ACPPAT160,-0.003060570673086021
GAPP,-0.003793640096426992
GLYK,-0.003793663584456289
ALCD19,-0.003793679931991956
GCALDD,-0.004052130821202094
BUTCT,-0.004545426348084598
ACOAD1f,-0.004545427691203057
FTHFLi,-0.004640938448363833
GLYCTO2,-0.004832705410579789
PPM,-0.00504182390589758
G3PD6,-0.005171641577706844
TKT2,-0.005515065748343609
ICL,-0.005624053979985115
MALS,-0.005627364829969898
R1PK,-0.006060006148372653
R15BPK,-0.006060009338068971
GART,-0.006561679293167736
PPDOy,-0.006973832424536516
LALDO2x,-0.006973951158176847
