,Coefficient
AIRC2,0.0005470594076004261
METAT,0.0005376727146108796
PDX5PO2,0.0005081219633381266
PPA,0.0004794164967718935
5DOAN,0.0004365524860238928
CBMKr,0.0004065831600236443
HCO3E,0.0003560298580466094
PDH,0.0003232415406310155
RNTR1c2,0.0002651977769181076
RNTR2c2,0.0002644046346865098
2DGULRGx,0.0002250694618420122
ACOAD1fr,0.0001313396863459434
ACOAD2f,0.0001261523289158206
ACOAD3f,0.0001259391529192564
ACOAD7f,0.0001254863676212866
FACOAE120,0.0001198844846795441
ECOAH1,0.0001173851263138478
ECOAH2,0.0001170617954882986
ECOAH3,0.0001154864073882907
AACPS7,0.0001134681010377045
OPHHX3,0.0001126620574044526
ACACT1r,0.0001103298179511784
HACD3,0.0001057703549096358
CS,0.000100559668011578
FACOAE160,0.00010018877307697
AACPS3,9.955674991238407e-05
HACD2,9.699327270842649e-05
HACD1,9.652591838565155e-05
ACACT3r,9.487007647176611e-05
ACACT2r,9.472865641356953e-05
ACONTa,9.352116139739717e-05
ACONTb,9.083813347584492e-05
FUM,8.515350278330588e-05
GPDDA1pp,7.25544766147349e-05
FECRMexs,-0.0004218164574532729
PAPA161pp,-0.0005422371329612824
EDD,-0.000685825288789198
EDA,-0.0006858745893748013
UDPGALPpp,-0.0007945112715101014
P5CD,-0.00125876567277501
PROD3,-0.001336278623972901
PPS,-0.001509670244438422
L_LACD2,-0.001552003196265348
GTHPi,-0.001674658466127723
ACPPAT160,-0.001915844532208989
APG3PAT161,-0.001915865270932098
APG3PAT160,-0.001915874390477141
ACPPAT161,-0.001915883621144283
FE3Ri,-0.002049685788802302
GPDDA4,-0.00240951076885796
XPPT,-0.002553356890810868
PUNP5,-0.002553446728163862
NTD11,-0.002553524956788181
HXAND,-0.002553548861774252
23PDE4pp,-0.002556036381743747
GAPP,-0.002619111560612137
GLYK,-0.002619126866315772
ALCD19,-0.002619359304248842
2DGULRGy,-0.002938554391457637
FTHFLi,-0.002941814379755777
THRD,-0.003685070945160971
GLYAT,-0.00368520657299568
DHORDfum,-0.003802587117297789
GART,-0.003895265564418604
GLYCTO2,-0.004810931677219377
GCALDD,-0.004810980006220278
PPM,-0.00498352594919525
ME1,-0.005676226320843548
ICL,-0.005875102943607322
MALS,-0.005877587390220332
R15BPK,-0.006056506428165888
R1PK,-0.006056509192227591
TALA,-0.007496008389373234
