,Coefficient
UPP3S,0.000514255228660763
GRTT,0.0005139642126151234
DMATT,0.0005136754375701222
SHCHF,0.0005132082842941896
LEUTAi,0.0005130328250243223
PRAIS,0.0005129431773091633
IGPS,0.0005124837442372763
PANTS,0.0005124418341635012
CHORS,0.0005122083034331319
HISTP,0.0005121833152665322
CHORM,0.0005119356864125866
UPP3MT,0.0005119269830958755
DHQS,0.0005116730079371207
ANPRT,0.0005116659830177589
DASYN160,0.0005114214637916873
ANS,0.0005113992818086876
DASYN161,0.0005111724551952867
PSCVT,0.0005111356701336539
ADSL1r,0.0005109260427006805
ACLS,0.000510875234122739
AICART,0.0005106822990928884
DHAD2,0.0005106180584625077
ACHBS,0.0005103642265190415
RBFSa,0.0005101138237709926
ORPT,0.0005098669202795547
IPPMIb,0.0005096236056710786
VALTA,0.0005093839540936224
ILETA,0.0005091478467467721
MCTP1App,0.0005088542811249999
PMDPHT,0.000508695893859561
A5PISO,0.0005084716829903944
SHCHD2,0.0005082515015012169
RBFSb,0.0005077644717727691
AMPMS2,0.0005074704927392191
RBFK,0.0005073542376864996
ALATA_L,0.0005073439427898032
PSSA161,0.0005072779157692679
PSD160,0.0005070891503940881
DB4PS,0.0005069620670620658
PSD161,0.0005069042613385277
APRAUR,0.0005065917237826736
G5SD,0.0005062335962254983
OMPDC,0.0005060624181005362
AGPAT160,0.0005059050724195048
DHORTS,0.0005058959903178896
SHK3Dr,0.0005057343605141929
PSSA160,0.0005051317107584707
THZPSN3,0.000505024014262784
AGPAT161,0.000504996744419348
CPPPGO,0.0005049068881280333
TYRL,0.0005048913084907213
DHNPA2r,0.0005041329991350109
MALCOAMT,0.000503808209591421
BTS5,0.0005037182027475535
OGMEACPS,0.0005035580783711677
OGMEACPR,0.0005035058092991523
OPMEACPS,0.0005034587425701286
OPMEACPD,0.0005033803411387278
EPMEACPR,0.0005033490218605556
AOXSr2,0.0005033229999070642
MECDPDH5,0.0005033017802798169
OGMEACPD,0.000503286912674309
EGMEACPR,0.0005032768640035075
PMEACPE,0.000503272833731623
OPMEACPR,0.0005032721700748404
ALAR,0.0005007515113686263
CBMKr,0.000477577109323513
PPA,0.0004145096790338466
PYK,0.0003980930953193842
RNTR1c2,0.0003714853685504773
RNTR4c2,0.0003547754462323077
RNTR3c2,0.0003547322241286719
RNTR2c2,0.000354668152643749
5DOAN,0.0003231575783053836
F6PA,0.0002748215486238202
AACPS3,0.0001758744716568148
OPHHX3,0.0001737744131818136
ACACT2r,0.0001727195425735115
ACACT3r,0.0001723554465271348
HACD1,0.0001697218194444874
HACD2,0.0001687913011138195
FACOAE160,0.0001649380502743458
ECOAH3,0.00016465154211035
ECOAH2,0.0001631295278522544
ECOAH1,0.0001628076644041966
HACD3,0.0001584599386972862
ACACT1r,0.0001542442698084829
AACPS7,0.0001518641350465171
FACOAE120,0.0001470799439456627
ACOAD7f,0.0001439019271316823
ACOAD3f,0.0001436931077925979
ACOAD2f,0.0001436041358716573
ACOAD1fr,0.0001432286735164394
PDX5PO2,0.0001430196646114309
NDPK2,-0.0002280570934048149
DSBCGT,-0.0002910077747641538
G6PDH2r,-0.0004811199768827811
PGI,-0.0004812697633832223
PGL,-0.0004812891193299235
NDPK3,-0.0005360645462906407
2AGPEAT140,-0.0008760384896795533
PSSA140,-0.0008760450418547197
AGPAT140,-0.0008761021738022216
CDAPPA140,-0.0008761057946501638
PSD140,-0.0008761059728872622
FA140ACPHi,-0.000876119363134795
APH140,-0.0008761257589816042
APG3PAT140,-0.0008761268879281962
FA120ACPHi,-0.0009210281017639987
MLTP2,-0.001369775988729647
MLTG2,-0.001374538916872667
URIH,-0.001700992494575097
PUNP5,-0.001910914622525717
HXAND,-0.001910976877282484
NTD11,-0.001910994002101674
PLIPA1G120pp,-0.00191100272345137
XPPT,-0.00191104707054532
GLCP,-0.001957435779587836
NTD5pp,-0.002437282654254063
FADRx,-0.002687284734391299
ACPPAT161,-0.003027091355199176
APG3PAT160,-0.003027096378886591
ACPPAT160,-0.003027097890578396
APG3PAT161,-0.003027101248368258
PTA2,-0.003487399138687172
PPAKr,-0.003487434457337582
ALCD19,-0.003807736685543105
GLYK,-0.003807986147495318
GAPP,-0.003808021656847735
FTHFLi,-0.004012765145219044
GART,-0.0044279900262713
GLYAT,-0.004860004937054634
THRD,-0.004860115414498906
PPM,-0.005067433676190555
R1PK,-0.006083287256508446
R15BPK,-0.006083289264494047
GCALDD,-0.006362210820565405
GLYCTO2,-0.006362259022622611
EDA,-0.00654884456096752
EDD,-0.006549793427698705
DHORDfum,-0.006706750540989881
