,Coefficient
ACOTA,0.0005069918988415517
PDX5PS,0.0005066830378075274
PPBNGS,0.0005063770167120529
MCTP1App,0.0005061495796151193
SULR,0.0005060739479722216
PPNCL2,0.000505481019397679
PRAGSr,0.0005051874306666444
PRFGS,0.0005048972381358977
NNATr,0.0005046105517007326
AICART,0.0005043109767781816
AIRC2,0.0005040539058612226
ADSL1r,0.000504015762571612
DASYN161,0.0005034424840262593
MOAT2,0.0005032405791456829
DASYN160,0.0005031615534545801
ARGSL,0.0005029778139151695
DHQS,0.0005028856165541751
GLU5K,0.0005027184379432394
UPP3MT,0.0005026147650213245
IPPS,0.000502463391350332
GLUDy,0.0005024362057259175
HISTP,0.0005023490701469946
PANTS,0.0005020871916458827
MOHMT,0.0005019666735495697
PRAIS,0.0005018321125046922
AHCYSNS,0.0005014971031174815
SHCHF,0.0005013810235913299
GMPS,0.0005012649732171575
CHRPL,0.0005010375349918831
PMPK,0.0005008153240112966
ALAALAr,0.0005004701477123796
ADSK,0.0005003908518280431
CYSTL,0.0005001838827679635
ACGS,0.0005000434050232849
SHSL1,0.000499982217290463
AMAOTr,0.000499449489908983
DPR,0.0004992632687668983
DUTPDP,0.000499083429585419
GTPCI,0.0004987507655145429
MTHFR2,0.000498742408647596
IG3PS,0.0004985815368237103
UDCPDP,0.0004985485875621212
CYTK1,0.0004983993295039699
OMCDC,0.0004982911446040177
GK1,0.000498255925302454
SHKK,0.0004978858941623974
DHFS,0.0004978603108406995
TYRTA,0.0004977639770995447
PRAIi,0.0004976486985442542
DHFR,0.0004975400882061299
THRD_L,0.0004974381734522244
METS,0.0004974239159796007
THDPS,0.0004973429793160925
HSTPT,0.0004972545285007465
PRASCSi,0.0004971672476274851
MEPCT,0.0004970313751498299
DHPS2,0.0004970264233126963
HMBS,0.000496970029025035
QULNS,0.0004968708732656955
ACGK,0.0004968677940193362
DNTPPA,0.0004967273878665147
RNTR2c2,0.0004691072132655873
GLNS,0.0004620476903947748
ALAR,0.0004491780157259778
METAT,0.0004462447759947831
PPA,0.0003918088756073032
FESD1s,0.0003539007747315142
FESR,0.000351626990271754
RNTR1c2,0.0003393227882389423
ASPO6,0.0003007629471098091
NDPK3,0.0002927197881954739
OPHHX3,0.0002443821740216873
PDX5PO2,0.0002113396197465718
5DOAN,0.0001679914079626112
MLTGY2pp,0.0001126812206380661
MLTGY3pp,0.0001126704232743358
MLDCP2Bpp,0.0001126535780718799
AGM3PA,0.0001125070875033371
AGM4PApp,0.0001125044047207488
ICL,-0.0003291587493796271
MALS,-0.0003325873320132745
PGL,-0.0004297769258759978
PGI,-0.000429845116859151
G6PDH2r,-0.0004302105772563934
GTHOr,-0.0004335974112262722
PAPSR2,-0.0004339323325347065
GRXR,-0.0004339450844076333
SBTPD,-0.0004720984533767579
MCITL2,-0.0007714132747808975
2DDARAA,-0.0007842265158597675
DXYLTD,-0.0007842298577780217
ALLPI,-0.0009146214888056832
ALLK,-0.0009146218224960938
ALLULPE,-0.0009146221215987369
DASYN140,-0.001240271376754684
OBTFL,-0.001763078427810108
ACALD,-0.00186538156778777
THRA,-0.001865445744471815
CYTDH,-0.001977170621554308
PAPA140,-0.002266303543209919
PAPA140pp,-0.002266510350403159
DGK1,-0.002464865354483307
