,Coefficient
TMPK,0.0005558457883792074
PRAMPC,0.0005555701538413734
SDPDS,0.0005552780743104726
ADCS,0.0005550665025623946
PPND,0.0005550477362575224
ADCL,0.0005548591528057706
PHETA1,0.0005547978609460082
UMPK,0.0005546567204166756
UAPGR,0.000554459302582313
OCBT,0.0005543323038246395
CTPS2,0.0005542669926151854
DAPDC,0.0005541077800504014
PAPPT3,0.0005540798047852511
UAGPT3,0.0005538979900508609
BPNT,0.0005536865477907887
NADS1,0.0005534875634995589
ACODA,0.000553391168684054
CYSS,0.0005532971398272921
FCLT,0.0005532315579992865
SERAT,0.0005531152690441157
HBZOPT,0.0005530776673074814
GLUPRT,0.0005529418725684194
PNTK,0.0005529295969459694
ADSS,0.0005527874103278921
PRMICI,0.0005527770791772398
OCTDPS,0.0005526511939668618
PRATPP,0.0005526207999736464
DPCOAK,0.0005525210451395206
ASNS2,0.0005523970262850114
IGPDH,0.0005523371769964128
ASPCT,0.0005522792277457603
GF6PTA,0.0005522061430084774
KDOPS,0.0005521677292760135
G1PACT,0.0005520828080501744
KDOPP,0.0005520626116100357
DHDPS,0.0005519685982774569
DMPPS,0.0005519639224983236
IPDPS,0.000551871839221338
HISTD,0.000551862727167999
DAPE,0.0005517863438894132
ATPPRT,0.0005517651535654453
DHDPRy,0.0005517075471351475
UAGAAT,0.0005516758332410132
SDPTA,0.0005516355269389284
UHGADA,0.0005515947191563311
HSST,0.0005515703602660007
DBTS,0.000551523225293174
PPNDH,0.0005515121231741986
DTMPK,0.0005514608907696705
UGMDDS,0.0005514569080181831
ASP1DC,0.0005514001041280759
DDPA,0.0005513735187305463
G5SADs,0.0005513512929885319
DHPPDA2,0.0005513104162340689
RHCCE,0.0005512876480614622
P5CR,0.0005512774135683451
UAMAGS,0.0005512521981520874
UAMAS,0.0005512347647639172
UAAGDS,0.000551225016346799
U23GAAT,0.0005512228875600995
PPA,0.0005058453232377816
3OAR140,0.0004892457113992602
3OAS140,0.000489196816605188
CPPPGO,0.0004669605453486503
CBMKr,0.000453851922437334
RNTR2c2,0.0004403041056765288
PPPGO3,0.0003960939204730517
ACOAD7f,0.0003425100168603532
ACOAD3f,0.0003422594370668795
ACOAD2f,0.0003421516859720597
FACOAE120,0.0003421398385357647
AACPS7,0.0003383383808206869
ICYSDS,0.0003364457948507201
ACACT1r,0.0003357214322425802
ACOAD1fr,0.0003336786089605287
HACD3,0.0003301523084010996
RNTR1c2,0.0003289875852344505
FACOAE160,0.0003210202085378141
HACD2,0.0003112930309772713
HACD1,0.0003103165539189903
ACACT3r,0.0003045901712028137
ACACT2r,0.0003036825835708273
ECOAH1,0.0003018977549319608
ECOAH2,0.0003015568224679187
ECOAH3,0.0003000049935228999
AACPS3,0.0002897435007690769
I4FE4SR,0.0002710847628229622
I2FE2SS,0.000270275014969264
I2FE2ST,0.0002699989334968608
I2FE2SS2,0.0002697180593918817
I4FE4ST,0.0002694329650876403
I2FE2SR,0.0002665510859039408
PDX5PO2,0.0002334254157378799
ACOAD5f,0.0002222034742820503
ACOAD4f,0.0002218151857112861
ACACT5r,0.0001959428532308776
ECOAH5,0.0001915620337310597
ECOAH4,0.0001900838490516461
ACOAD6f,0.0001860487254767379
ACACT4r,0.0001848323665703634
ECOAH7,0.000182957431359566
HACD4,0.0001767069107787882
HACD5,0.0001761569440934284
PYK3,0.0001685476303636857
ACACT6r,0.0001642146181003579
ECOAH6,0.0001567174012366597
OPHHX3,0.0001482687334876602
ACACT7r,0.0001474142506528217
HACD6,0.0001464086641917698
HACD7,0.0001402449856572803
ICDHyr,0.0001335936538617559
LPLIPAL1E161pp,-0.0001583713423344132
PLIPA2E161pp,-0.0001583826414102489
ACGAM1PPpp,-0.0001583908546473167
LPLIPAL2ATE161,-0.0001583973941959458
LPLIPAL2ATG161,-0.0001583997566210375
2AGPEAT161,-0.0001584005588065506
LPLIPAL2G161,-0.0001584194841515756
AMANAPEr,-0.0001588130040644769
ALR2x,-0.0001601385999788229
LIPOS,-0.0001808623727205174
LIPOCT,-0.0001808654098418316
LIPATPT,-0.0001808684546290257
LIPAMPL,-0.0001808715062247131
CYTDK2,-0.0001809327825610328
NTD4pp,-0.0001809913228781184
THRA,-0.0002783896744979301
ACALD,-0.0002784258588429553
GALKr,-0.0003682741928794089
UGLT,-0.0003687962922331708
UDPG4E,-0.000368833689214405
PPPNDO,-0.0003714444596219335
DHPPD,-0.0003715751343841661
ACPPAT161,-0.0004388007586387509
APG3PAT160,-0.0004388047213206837
APG3PAT161,-0.0004388088262092398
ACPPAT160,-0.0004388576162318217
ALLULPE,-0.0004389375237299878
ALLK,-0.0004389405015633476
ALLPI,-0.0004389435962883071
GALM2pp,-0.0004815763595671293
UGLYCH,-0.0006104496543032198
PPTHpp,-0.0008457870725796957
ALAGLUE,-0.0009246974880669081
HXCT,-0.0009274281541710756
XYLK2,-0.0009295872247431222
ASCBPL,-0.0009300802234891994
KG6PDC,-0.0009301215553115232
PYDXNK,-0.001037564377905989
NTD7,-0.001284924681639479
HPYRI,-0.001359726538688787
LACZpp,-0.001406518607460077
NTPP4,-0.001459335876572255
PAPA180,-0.001582799666921573
ICL,-0.00176623033058085
