,SHAP value
HISTP,0.00014810250079420122
PPND,0.00014809231500441064
MOAT2,0.0001480807478563111
CHORS,0.0001480764212075115
UAMAGS,0.0001480652303444485
PSSA160,0.0001480563917123508
ASNS2,0.0001480305147867963
OGMEACPS,0.0001480275113310755
AHCYSNS,0.000148016676096076
PNTK,0.00014799521207920857
ADSS,0.00014797575460815386
DTMPK,0.00014795892780786532
PRASCSi,0.00014793392695562242
MALCOAMT,0.0001479010031576083
PSD160,0.00014788983707263365
AGPR,0.0001478773045196557
TDSK,0.0001478653670483582
RBFSb,0.00014784842554936385
GTPCI,0.0001478376012388585
CTPS2,0.00014782846509686366
QULNS,0.000147803940969667
UAGDP,0.00014778016174801342
UDCPDPS,0.00014776533108483452
IGPS,0.00014776034477949343
ADSK,0.00014772450566762687
ACODA,0.0001477117648781337
DHDPRy,0.0001476544834623371
PGAMT,0.00014763412473450143
PTPATi,0.00014759544719379693
NADK,0.00014759222520602602
PPCDC,0.00014755660807626991
ALAALAr,0.00014751381097756456
SULR,0.00014751308686423615
CBMKr,0.00014747670606262043
SERAT,0.00014746981553193924
SHSL1,0.0001474542261150489
5DOAN,0.000147436835749883
P5CR,0.00014742957511511208
UAGPT3,0.0001474137694126375
THDPS,0.000147400760093245
PMPK,0.000147395459153125
NNDPR,0.00014737456567447002
DHPS2,0.00014736361623803477
OPMEACPD,0.00014727029656849078
PPNDH,0.00014719400389881775
DASYN160,0.00014711301343170254
TRPS3,0.00014710916454065392
DPR,0.00014709977370272784
KDOCT2,0.00014707311362252958
ASPCT,0.000147061636606949
METS,0.00014704671269948449
PHETA1,0.00014698068016822782
ARGSS,0.00014695740437505603
ACACT4r,0.00014695096573631334
GLUR,0.0001469167047118528
OCBT,0.00014690037313450064
CYTK1,0.00014687862176532507
DHFR,0.00014683609425892758
DHPPDA2,0.00014681899167192684
OMCDC,0.00014681159855257293
ECOAH7,0.00014670470783121418
ASPTA,0.00014669642841915563
ECOAH5,0.00014666362479287548
DASYN161,0.0001465753995827176
AIRC3,0.00014655709536607998
HACD6,0.00014640839948535612
LPADSS,0.00014640445004121666
ACOAD4f,0.00014632652406468133
DMPPS,0.00014624863111554844
RBFSa,0.000146093945818709
MTHFR2,0.00014601932453518434
CPPPGO,0.00014587762017536824
ACACT3r,0.00014587529891511841
PMDPHT,0.00014587241241056706
UGMDDS,0.00014580143216217913
HACD1,0.00014576365044656676
ACACT7r,0.0001455606505700325
FACOAE160,0.00014531737897295865
ACOAD7f,0.00014528041951688316
ECOAH2,0.00014518031169612251
PSD161,0.00014515971100889188
TRPAS2,0.00014505293313585638
ACOAD2f,0.0001448508441491769
ECOAH6,0.00014472694649288659
ECOAH4,0.00014471708202180844
AACPS7,0.00014468339313100268
ACOAD5f,0.00014462228591385532
AACPS4,0.00014451846383394624
HACD5,0.00014392724330520066
ACOAD3f,0.00014388482274409203
ECOAH1,0.0001438250306830993
HACD4,0.00014376839272345349
HACD3,0.00014372842732902948
ACACT5r,0.0001437185655309356
IMPD,0.0001437086757532108
RNTR2c2,0.00014357071315500633
CTECOAI7,0.0001434591407118328
DHORD2,0.00014339170052139608
ACOAD1fr,0.00014322796518672292
FACOAE120,0.0001429239124929907
HACD7,0.0001426202104528223
ACACT2r,0.00014239941466346972
ICYSDS,0.00014232827165474858
ACACT6r,0.0001422257621740061
G3PD2,0.0001422072382424795
AACPS3,0.00014219164958300794
ECOAH3,0.0001420901674755091
PRPPS,0.000141635871384785
PAPSR,0.0001413671521409443
TRDR,0.00014127978522580694
ACACT1r,0.00014127152580469736
FACOAE161,0.00014124880801101537
I2FE2ST,0.00014103941697685897
RNTR1c2,0.00014103779436120637
HACD2,0.00014095428214521316
ACOAD6f,0.00014088471040440482
I2FE2SS,0.00014084706809586162
RNTR3c2,0.00014056902553081412
I2FE2SR,0.00014009355148744064
PUNP1,0.00013977293923082102
ADNK1,0.00013960278976365414
POR5,0.0001395953424171413
G3PAT161,0.00013908154280906602
FADRx,0.00013903674414713442
I4FE4ST,0.00013902222677026686
GLUDy,0.00013837286596231354
PAI2I,0.00013786301865790533
ASPK,0.0001378545193645263
G3PAT160,0.00013760757011709924
AI2K,0.00013749654006617505
ASAD,0.0001371592350867961
RNTR4c2,0.00013702801381583146
I2FE2SS2,0.00013684701267862638
PAI2T,0.00013621197452774186
PYK2,0.0001352624304454155
I4FE4SR,0.0001351217398766425
PYK6,0.00013411881504848014
PYK4,0.00013243645109875017
MTHFD,0.00013020946733878985
E4PD,0.00013005647773813253
HSDy,0.00012997337267961912
ACKr,0.00012995303726109905
PTAr,0.00012937328913044114
3OAR140,0.00012901229434221325
OHPBAT,0.00012899862577850778
PERD,0.00012797629768470747
GHMT2r,0.000127932003481102
MTHFC,0.0001268207936200912
HSK,0.0001265909007003877
3OAS140,0.00012574746264134751
THRS,0.0001244681174766745
4HTHRK,0.00012415840105758094
PPC,0.00012368958253872363
4HTHRA,0.0001234329983902389
GAPD,0.00012293978688242548
PGM,0.0001225883151369911
PGK,0.0001220965553900701
ENO,0.00012180585559789808
TPI,0.00012156974882963735
TRE6PH,0.00011417561761846192
PDH,0.00011044911584853413
GART,0.00010935493355331213
RPI,0.00010926648304551438
GARFT,0.0001082100703491609
DHAPT,0.0001080239074037963
F6PA,0.00010467460045843628
ADK1,0.00010137568272967788
HCO3E,9.537063342535152e-05
PSERT,9.158641284782568e-05
NADTRHD,9.054523808205912e-05
PGCD,9.001867078667625e-05
ICDHyr,8.96229876074378e-05
PSP_L,8.887102584252121e-05
GND,8.072026813239691e-05
AKGDH,7.534068057097244e-05
PFL,7.150606494653913e-05
ACONTb,6.880248891997354e-05
ACONTa,6.859369403151429e-05
CS,6.832875963125792e-05
PGI,6.65013613001117e-05
FUM,6.525453830434871e-05
TKT1,6.044744533215521e-05
MDH,5.691819821143794e-05
SUCDi,5.267234372954137e-05
G6PDH2r,4.609337327807798e-05
PGL,4.552575559215918e-05
PFK_3,2.9446759691824932e-05
FBA3,2.809854789572761e-05
PYK3,2.2108922788568908e-05
HEX1,1.8418655153387493e-05
FESD1s,1.769297472276309e-05
RPE,1.69749638917682e-05
FESR,1.671390764106328e-05
ASPO6,1.6432300809781565e-05
MCOATA,1.4845461792624552e-05
ACCOAC,1.4229486481617248e-05
PDX5POi,1.3523777438041467e-05
EDA,1.2504444559308397e-05
EDD,1.2177996351114167e-05
PPS,1.1784251157190739e-05
MOX,8.608138246191316e-06
MDH2,8.482303029482535e-06
DHORD5,8.447386706770391e-06
ALCD2x,8.247129735483706e-06
SPODM,8.082631273872524e-06
QMO2,7.972698685878134e-06
NADHPO,7.9550577847536e-06
ACALD,7.947174271460417e-06
NADH5,7.771300502969519e-06
AHGDx,7.526037001163713e-06
SERD_L,7.453327418475557e-06
MGSA,7.34493680206504e-06
XYLI2,-4.5928008228293295e-08
PPM,-1.2544006058162274e-07
