,SHAP value
PGK,0.00017106448265960994
GAPD,0.00016856488884410193
TAGURr,0.0001605304903445882
EDA,0.00016036892008022526
ENO,0.00015812287179514472
GUI2,0.00015809630163387444
ALTRH,0.00015807812744458104
PGM,0.00015590271772288714
DDGLK,0.00015343397212009757
ACACT3r,0.0001503078325368875
POR5,0.00015030189080715158
CS,0.00015026263263309952
AACPS4,0.0001499658082865516
ILETA,0.00014996088221854757
KARA1,0.00014981502781141696
GMPS,0.00014882249512706007
TRPAS2,0.00014855308199083074
ACACT2r,0.00014852693510459283
HACD7,0.00014852615225661412
AACPS3,0.00014850768199912144
ECOAH2,0.00014825864161462757
PMDPHT,0.00014824418232096734
DASYN160,0.00014815386185056147
I2FE2SR,0.00014808293246900632
PRMICI,0.00014804274203446496
PMPK,0.00014803054192095175
UHGADA,0.0001480114566970704
SADT2,0.00014799242543959767
PYK4,0.00014798667778977978
KDOPS,0.00014797572688683228
EPMEACPR,0.00014796555707776655
TYRTA,0.00014791814326951415
UPPDC1,0.000147901034505149
ECOAH7,0.00014773662940865403
PYK2,0.00014771204398261558
CHRPL,0.0001476728647715891
HACD3,0.00014765961687099983
NADTRHD,0.00014764873409866728
THZPSN3,0.0001476250787527614
PMEACPE,0.00014742126988532482
DHAD2,0.00014741229298998894
HACD2,0.0001474095143359112
TRPS3,0.00014731415781809185
GF6PTA,0.00014729800358900903
BPNT,0.00014728448859665063
I4FE4ST,0.0001471974547598517
NADK,0.000147190524692963
ADCL,0.00014709466255768592
MOHMT,0.00014703822012015287
AACPS7,0.00014703113375183239
AGPR,0.0001469848338762079
HSTPT,0.00014692513042692692
RBFSa,0.00014691556997950024
ACOTA,0.00014686506400506154
ECOAH4,0.00014685375675573169
UDCPDP,0.00014681519108232762
ACOAD7f,0.0001467644087496547
ASPCT,0.00014674246521809663
UAGDP,0.00014673308586123942
THDPS,0.00014670128692946866
PTPATi,0.00014666100125643622
IGPS,0.00014659210387567168
DNTPPA,0.0001465418654831154
UMPK,0.00014651952467766632
PPCDC,0.0001465144138250759
ACOAD2f,0.00014645025727409128
MEPCT,0.0001464084207110728
ALAR,0.00014640053400554788
PSD160,0.0001463724636678881
UAAGDS,0.00014631822750812016
CDPMEK,0.0001462417124046451
G5SADs,0.00014622931082253226
TMPPP,0.00014619806616007189
PDX5PO2,0.00014619381255966064
ACHBS,0.00014615484785357463
FUM,0.00014615379938816734
DHQTi,0.00014612338483493964
HACD1,0.00014610792823764712
UAGCVT,0.00014607828443196253
ACONTa,0.00014605575434640798
GLNS,0.00014603995017658446
PRAIS,0.00014602654463830798
HSST,0.00014597867224447984
G1PACT,0.0001459380595414705
PPA,0.00014592923462803918
SDPDS,0.00014590386141314352
DHQS,0.0001458802510019931
SUCDi,0.00014581586718936235
ALAALAr,0.00014581258708813182
BTS5,0.0001457480893086668
PHETA1,0.0001457459957698053
UAGPT3,0.00014574352564044923
DHFR,0.0001457308762028181
EGMEACPR,0.00014570782558518338
VALTA,0.0001456686175095911
ACONTb,0.0001456604723080748
ACACT5r,0.00014561150270981854
GARFT,0.00014557925490606976
ECOAH1,0.0001455190803877755
AICART,0.0001454429969596661
DHDPRy,0.00014540940537304532
MECDPS,0.00014537287846302514
I4FE4SR,0.0001453563805667956
ICDHyr,0.00014535482509394775
ECOAH3,0.00014534754991553798
ACACT6r,0.00014528398317041825
RNTR4c2,0.00014523450019826356
ADCS,0.00014520749073760028
HBZOPT,0.0001451691251608521
HACD6,0.00014511735879765814
GLUDy,0.000145059385718874
IPPS,0.00014505312055548982
OCTDPS,0.00014501648175138733
UDCPDPS,0.00014501291023794096
CYTK1,0.00014500221828972118
ACOAD3f,0.00014498019335346842
G3PAT161,0.00014493546562459268
IPPMIb,0.0001448647528662789
FADRx2,0.0001448514094101725
AMPMS2,0.00014484594400009082
ACOAD5f,0.00014481375214823767
RNTR3c2,0.00014481164428106077
RNTR2c2,0.00014479954757648164
MTHFR2,0.00014479342067048038
CYSS,0.0001447562479523925
SHCHF,0.00014474998439371656
PNTK,0.00014473611942208213
OPMEACPR,0.00014473495859959918
FACOAE120,0.00014473058293085436
AIRC2,0.0001447302313592971
MOAT2,0.00014467597633264383
IMPC,0.00014467227211854508
ACOAD4f,0.00014464731289060194
ACGK,0.00014463387586760012
PAPPT3,0.00014463358636179958
DAPDC,0.00014462539910853626
PSSA161,0.0001445823442831156
ACACT1r,0.00014455128619917764
ADSK,0.00014454324888862863
HACD5,0.00014452777682544642
PRAMPC,0.00014452371614106284
P5CR,0.00014450584362594567
UPP3S,0.00014449719874802116
5DOAN,0.000144493743341956
E4PD,0.00014447980896074798
SHSL1,0.00014446284871977769
APRAUR,0.0001444558442667873
HISTP,0.00014444173445765245
UAPGR,0.0001444023951913715
PPBNGS,0.00014440089840411565
HISTD,0.0001443957016178849
FACOAE160,0.00014435154698421904
DPCOAK,0.0001443500433010821
AGPAT161,0.00014434604967944651
TDSK,0.0001443425721229478
UAMAS,0.000144332773282942
ALATA_L,0.00014432266377118058
ADSL1r,0.00014429868307471938
DHPS2,0.00014428210357937064
MECDPDH5,0.000144259345450692
OGMEACPS,0.00014423664086475398
ACOAD6f,0.00014422389062574833
HPPK2,0.000144222690340608
PGAMT,0.00014421574280813686
ASPTA,0.0001442155247048261
CTPS2,0.00014421338910083022
PANTS,0.00014419414034526397
FESD1s,0.00014419161973473584
OCBT,0.00014417758391652074
ECOAH6,0.00014417271529710088
SULR,0.00014411509756016638
SDPTA,0.00014411145748259243
RNTR1c2,0.00014408978852784938
FESR,0.00014407425156364446
OPMEACPS,0.00014405550151946788
PPND,0.00014405056070782734
NADS1,0.00014404674103356028
AHCYSNS,0.0001440116468590364
NNDPR,0.00014400999354408458
KDOPP,0.0001440071411930607
G1SAT,0.00014393405901154006
HACD4,0.00014388573173871802
USHD,0.00014387711167724942
AMAOTr,0.0001438372266855002
ICYSDS,0.00014381123114640698
KDOCT2,0.00014378970382377112
RHCCE,0.00014377000591602566
ACOAD1fr,0.00014374139563251302
ASPO6,0.0001436793835406475
GTPCII2,0.00014365847279973134
DMATT,0.00014365567099233946
TRDR,0.00014365019453794085
CHORM,0.00014364944249401146
UAGAAT,0.00014364536875600715
PSSA160,0.00014363303891833928
RBFSb,0.0001435654322680541
GK1,0.00014356132534431798
ANPRT,0.0001435344124379463
ACLS,0.00014353152552139026
IG3PS,0.00014352203544273066
G5SD,0.00014350046542445477
