,SHAP value
IMPD,0.00011169114186362737
DMPPS,0.00011168831281743284
AGPR,0.0001116738726940971
PRATPP,0.0001116706337198465
DDPA,0.00011166726797802127
OGMEACPD,0.00011166088000337627
HBZOPT,0.00011160731665286023
UGMDDS,0.00011159963469324246
MOAT2,0.00011159768813118965
SDPDS,0.00011158462338868892
MALCOAMT,0.00011157451797070842
GRTT,0.00011156879767116496
AGPAT161,0.000111554637987871
FCLT,0.00011155017045788816
UAMAGS,0.00011154258617970979
I2FE2ST,0.0001115411059209266
IPPS,0.00011153861884569537
ATPPRT,0.00011153394264180826
NDPK2,0.00011150854853956966
SHCHF,0.00011150076250401655
DAPE,0.00011149784734648838
PMEACPE,0.0001114616117079237
A5PISO,0.00011141803731355745
UAGPT3,0.0001113876176527394
KARA2,0.00011138667950704363
G3PD2,0.00011138654251237664
AGPAT160,0.00011137376981107619
KDOCT2,0.00011136636295230119
PRASCSi,0.00011136384189999485
GAPD,0.00011134430735365144
DHORTS,0.00011134427994916987
UAAGDS,0.00011130473607289914
RNTR1c2,0.00011129304165171519
GLUTRS,0.00011128572673654926
TMDS,0.0001112857013538008
TPI,0.000111282832112664
UPP3S,0.00011125142748752924
METAT,0.00011124048764980015
5DOAN,0.00011122609166705263
NDPK1,0.00011122566810547285
AIRC2,0.00011122545228815923
DHAD2,0.00011120751466649916
GLNS,0.00011120334863558313
PHETA1,0.00011117044141750596
DHQTi,0.0001111659876741458
TYRL,0.00011115474640095908
CTPS2,0.00011115150231912756
I2FE2SS,0.00011112843526652
DHDPS,0.00011109723762694492
I2FE2SR,0.0001110952474938071
PAPPT3,0.00011108069016590107
ACHBS,0.00011107919049660175
RPE,0.00011106612869469617
SHCHD2,0.00011098533480980612
DHNPA2r,0.00011098064824663553
PRAGSr,0.00011097374854760152
TRDR,0.00011096495860897908
I2FE2SS2,0.00011088793469587666
RHCCE,0.00011085666044198972
RNTR4c2,0.00011074997851295669
RNTR2c2,0.00011071264395346296
TRPAS2,0.00011070878737375903
RPI,0.00011067130844501403
PDH,0.00011057886051822014
ADSK,0.00011056991792232881
PERD,0.00011031163266173928
AI2K,0.00011028903545211767
CPPPGO,0.00011018758422374864
OHPBAT,0.00011004722258803404
E4PD,0.00010999871345175549
PAI2I,0.00010995805164627915
TKT2,0.00010991499323556059
TKT1,0.00010991088280162542
GARFT,0.000109752338174518
PDX5PO2,0.00010966374760138459
PUNP1,0.000109646435914799
PAI2T,0.00010956646956651828
