,SHAP value
GAPD,0.0001358121675539291
ADSS,0.00013578042926532509
TKT2,0.0001357737506478917
CTPS2,0.00013575811220219907
MOAT2,0.00013575595282458634
ECOAH6,0.00013574393385403015
DNTPPA,0.00013574073864059468
UAGDP,0.0001357401393905802
GLU5K,0.00013572673803210306
PSSA161,0.00013571292755882707
KDOPP,0.00013571084980212771
HISTP,0.00013570009661513334
DXPS,0.00013565788141015143
ACACT2r,0.0001356528941502928
PANTS,0.00013565188065878264
CDPMEK,0.00013563023103410675
ACOTA,0.00013562437509856046
DHPS2,0.00013560447840000537
AGPR,0.0001355973420240891
TMPPP,0.0001355337012211669
THRD_L,0.00013552127801121544
UDCPDPS,0.00013550673700355516
KARA1,0.00013549798363421593
DTMPK,0.00013547789542591604
PDX5PO2,0.00013544392532490978
MALCOAMT,0.0001354312961358791
OCTDPS,0.0001354283550558161
SPODM,0.00013537415963255084
CTECOAI7,0.00013532753949216917
PMEACPE,0.00013526335492391987
FACOAE161,0.00013525158018931098
G5SADs,0.00013524229371056774
ARGSS,0.00013523760877928476
PHETA1,0.0001352318138458568
AIRC3,0.00013522854287507938
RBFSa,0.00013519928443416412
EGMEACPR,0.00013519878426744206
DHDPS,0.00013517511571592742
DHORD2,0.00013517220293025395
ACLS,0.00013516784141017724
OCBT,0.00013516672576284271
PRFGS,0.00013515262393636333
FACOAE120,0.00013514515555818624
EPMEACPR,0.00013513859113849892
ASNS2,0.0001351376364705921
NDPK1,0.00013512967854683225
CBMKr,0.00013509611559658156
TMPK,0.00013509338901236738
OGMEACPD,0.00013508675309042344
IG3PS,0.0001350727023557339
ACACT1r,0.00013506527601359799
SHSL1,0.00013503619520396172
FACOAE160,0.00013502064515792068
FMNAT,0.0001350061095133199
ACACT7r,0.00013500396925091599
UDCPDP,0.00013497827390756542
DASYN160,0.00013497450333353246
MOHMT,0.0001349714294598834
UPP3S,0.00013493554616485727
ECOAH4,0.00013487806749032182
AACPS4,0.00013484340010521382
IPPS,0.00013484112475601928
DHQS,0.00013481819489946086
GLUR,0.0001348148525717663
NDPK4,0.00013481052929165325
G5SD,0.00013479162561848198
ACOAD5f,0.00013478139058560845
FCLT,0.00013476890419901076
ECOAH1,0.0001347593239787607
HACD6,0.0001347510640239473
OHPBAT,0.00013469243769814523
NADK,0.00013464880841924354
PRAGSr,0.00013454548257254458
ACOAD6f,0.0001345285817870247
ECOAH3,0.0001345170782688986
GTPCII2,0.00013445441740478378
RPE,0.00013441971891337768
FESD1s,0.00013434932500215735
RNTR2c2,0.000134294209420323
TRPS3,0.00013428043810123177
ICDHyr,0.00013415771792212128
IGPS,0.00013415108739205702
TPI,0.00013409901278911587
PAPSR,0.0001340490394736306
CYSS,0.00013402233429366051
ACOAD4f,0.0001339159603180866
TRPAS2,0.00013375283617855495
MTHFD,0.00013357410739109818
OPMEACPD,0.0001334730968239029
PGM,0.00013346554237483524
I2FE2SR,0.00013341903808962238
RNTR3c2,0.00013332249429804757
RNTR4c2,0.00013325524103807268
CYSTL,0.00013325291122690577
HACD1,0.00013319819301480708
PRPPS,0.0001331914788194773
ADK1,0.00013295346857616317
I4FE4ST,0.00013292852158372072
AI2K,0.00013292302997398736
HACD7,0.00013287944756697442
FESR,0.00013280777467287262
5DOAN,0.00013267808664923708
4HTHRK,0.00013261437915815932
RPI,0.00013257726924404548
PPCK,0.00013254048677256315
4HTHRA,0.00013249763964298832
PAI2T,0.00013247582395079616
PERD,0.0001322117759983786
I4FE4SR,0.0001321815847721423
E4PD,0.00013214520101527413
MTHFC,0.00013188625773581409
AKGDH,0.0001318174359626302
ICYSDS,0.0001314548011502483
PAI2I,0.00013143234868275892
ASPTA,0.0001313604604288308
PSERT,0.00013131037681057313
SUCOAS,0.0001312284876356493
GHMT2r,0.0001311398772217398
I2FE2ST,0.0001307892058608635
PGCD,0.00013053262445000114
TRDR,0.00013022225879247244
I2FE2SS,0.00013015346896738601
ADNK1,0.0001301171610454625
I2FE2SS2,0.00012903863779174866
GARFT,0.00012898141052516222
PUNP1,0.00012843169062530142
PSP_L,0.00012838215827566318
TKT1,0.00012813383010671446
ENO,0.00012790521386892793
ASPK,0.0001267546643424235
TALA,0.0001265115122597645
ASAD,0.0001264111207359375
GLYCL,0.00012563404460373684
3OAR140,0.0001224597477108769
NADTRHD,0.00012202686608276728
3OAS140,0.0001212520308224374
HSDy,0.00012087256271271792
THRS,0.00011631000785980953
HSK,0.00011410265287646335
HCO3E,9.526927980985096e-05
ME2,9.393431826276454e-05
ME1,9.341052194104848e-05
QMO3,6.379077693771453e-05
FADRx2,4.961721949246817e-05
FBA,3.636566759018182e-05
FBP,3.5336965688544235e-05
PTAr,1.720673345178467e-05
ACKr,1.6875582907234153e-05
MCOATA,1.407727473914275e-05
ACCOAC,1.3971245992263369e-05
FLDR2,1.0084567433754449e-05
CTECOAI6,9.704696588359725e-06
DDGLK,9.35912608000298e-06
NADH5,9.322416170791335e-06
MNNH,9.318643930749496e-06
MDH2,9.310367198760384e-06
MANAO,9.235061807000994e-06
BETALDHx,8.929761903635213e-06
GNK,8.87881408259755e-06
CHOLD,8.564648035927101e-06
DTARTD,7.861894463827981e-06
PDX5POi,7.401751593186135e-06
3OAR100,7.151923213560247e-06
3HAD100,7.055222211152649e-06
3OAR80,7.0468847862775895e-06
EAR140y,7.004780290176413e-06
3OAS120,6.948451360699488e-06
3OAR161,6.931264600011175e-06
3OAS100,6.906945493474933e-06
3OAS80,6.894037645269764e-06
3HAD160,6.873992578994424e-06
ASPO3,6.868904961541346e-06
3OAR160,6.866388280188757e-06
3OAR120,6.85400579158235e-06
3HAD120,6.782043697269155e-06
KAS15,6.7760272025146075e-06
3HAD141,6.773474266273145e-06
3OAS161,6.765972381687437e-06
ALDD2y,6.755395997014746e-06
3HAD40,6.704816698573017e-06
3HAD60,6.687062825284215e-06
3HAD140,6.685987558013195e-06
3OAS60,6.671664245928794e-06
3OAR40,6.6702199436654275e-06
EAR161y,6.6670605798039125e-06
3HAD80,6.662994080292768e-06
3OAR141,6.658904197346623e-06
3OAS121,6.656187999485225e-06
3OAS160,6.642180073449893e-06
3OAR121,6.6243594203191555e-06
T2DECAI,6.603353130277919e-06
3OAS141,6.594634214555835e-06
ACM6PH,6.5834629588829084e-06
FEROpp,6.580145699198708e-06
3OAR60,6.514086652337128e-06
3HAD121,6.443678343592692e-06
EAR120y,6.41024456913621e-06
3HAD161,6.310873704077969e-06
FE3Ri,6.218345020849107e-06
GLYCLTDx,6.204418347294128e-06
EAR100y,6.1973999283490164e-06
PFL,6.1096195414590414e-06
FALGTHLs,6.034774013347253e-06
EAR160y,5.941092379710947e-06
EAR60y,5.918365543164421e-06
FALDH2,5.895431504161212e-06
FA161ACPHi,5.8259600350658794e-06
EAR141y,5.783401562040825e-06
EAR80y,5.768431782948191e-06
AOBUTDs,5.7524625846341695e-06
ACS,5.725952499596339e-06
EAR181x,5.658062204227484e-06
2DGULRx,5.6421122865079145e-06
EAR121y,5.613279607490078e-06
DADA,5.5714330363408136e-06
AACTOOR,5.540217010091235e-06
LALDO3,5.538712530954364e-06
SFGTHi,5.5329901508903e-06
UACGAMPpp,5.4937329317894785e-06
EAR181y,5.482118368743071e-06
LALDO2x,5.3840607196023905e-06
NTP5,5.3292267780229166e-06
AGDC,5.327278536727168e-06
PPDOy,5.148049047418396e-06
PYK4,5.106048924113688e-06
EAR40x,4.983852203586692e-06
TRPS2,4.923742128796511e-06
G3PD7,4.6205725276332e-06
NADPHQR2,4.517162481216082e-06
PPM,-1.2963968103173144e-07
