,SHAP value
ALAALAr,0.00017108103809006245
HSTPT,0.00017104587747312437
ASPTA,0.00017099896226543867
UAAGDS,0.00017099696368425512
METAT,0.0001709938974937891
ADSK,0.00017098446200381642
UAGDP,0.0001709468336404252
ASP1DC,0.00017090214666141236
CBMKr,0.00017089370382819086
ICYSDS,0.00017087164758783764
GTPCII2,0.00017078032431885738
NNDPR,0.0001707509398765646
DHQTi,0.00017067992856860484
I2FE2SS2,0.00017067705191985383
PPPGO3,0.00017066548785075284
ATPPRT,0.00017061193038235312
DHAD1,0.00017060897925799334
G3PAT160,0.00017060314413418773
ANPRT,0.00017049283429617425
AI2K,0.00017049270644205585
UHGADA,0.00017047842985830848
SDPDS,0.0001704340737851337
FACOAE160,0.00017039661712062512
HACD1,0.00017039011427534044
I2FE2SR,0.00017038947021583235
DPCOAK,0.00017036854317847367
ACACT3r,0.00017035634071698122
THDPS,0.00017034433989383956
VALTA,0.00017030668425935098
UDCPDPS,0.00017027334576596697
OGMEACPD,0.0001702613062362048
ACOAD4f,0.00017026095009560659
ACACT2r,0.00017022235961714868
I4FE4SR,0.00017020642094549694
ACACT5r,0.00017013576512984134
CPPPGO,0.00017012526243609404
ACACT1r,0.00017010182418348923
ECOAH6,0.00017010158986532933
KDOPP,0.0001700952303714705
DMPPS,0.00017009315931830658
PYK4,0.00017005603577475246
FADRx2,0.00017003019781500382
HACD3,0.00017000785735257637
PYK2,0.00016999681678280502
ACOAD7f,0.0001699898184812792
ECOAH4,0.00016992298132053918
TRPS3,0.00016990531094813742
ECOAH2,0.00016985320505145515
DHORD2,0.0001697911296846233
IG3PS,0.00016978018239605092
ECOAH7,0.00016970510137378797
CHRPL,0.0001696637173056067
ACOAD6f,0.0001696164142016382
ACOAD1fr,0.0001696141611494508
PYK6,0.0001696131482860285
ECOAH5,0.00016958779769168578
OMPDC,0.00016951531332124606
HACD2,0.00016942589553661306
ACOAD2f,0.00016937126905933062
I2FE2ST,0.0001693655091491143
G3PD2,0.00016931334636782438
HACD6,0.0001692414691796284
TRDR,0.00016919879689097241
HACD7,0.00016916811557519314
IMPD,0.00016915994193734182
I2FE2SS,0.00016899022893436888
MTHFC,0.0001689825371706545
AACPS3,0.00016897166726806992
HACD4,0.00016888732379426196
RNTR1c2,0.00016876456193376144
PAI2T,0.0001687612611988876
MTHFD,0.0001687407954894676
ECOAH3,0.00016868531637398697
ACACT6r,0.00016862100109671854
FACOAE161,0.0001685739308748685
RNTR3c2,0.00016848354384383534
ACACT7r,0.0001684829026987219
ACOAD3f,0.00016840440751352272
HACD5,0.00016826473603850215
G3PAT161,0.0001682075615955934
ECOAH1,0.00016817476468429794
AACPS7,0.00016801593592748228
ACOAD5f,0.00016785597322162548
AACPS4,0.00016755939047651743
5DOAN,0.000167330970699124
GLUDy,0.00016716006514417295
CTECOAI7,0.00016690723212270142
GHMT2r,0.00016652751301503827
ASPK,0.00016647019719561712
RNTR4c2,0.0001664052911172819
ACACT4r,0.00016628491258013006
RNTR2c2,0.0001657233741842933
E4PD,0.00016564095564865797
PGK,0.00016519929287022752
PAI2I,0.00016499854836838414
ASAD,0.00016488432098721843
GARFT,0.0001646706704705383
OHPBAT,0.00016457968161614486
PERD,0.00016449388452670835
RPI,0.00016424269514835602
PUNP1,0.00016396117473559387
ASPO3,0.00016344106143295305
GAPD,0.00016237461003231678
ADNK1,0.0001617927190916931
3OAR140,0.0001614585828477535
TKT1,0.00016099829679753477
HSDy,0.00016095117019315
GND,0.00016092535330096552
PGM,0.00016075779079485083
ENO,0.00016070072770447063
GLYCL,0.00016028931213997406
3OAS140,0.00015923725623679034
TKT2,0.00015890992268294434
RPE,0.000158886439321075
4HTHRA,0.00015868070189479054
4HTHRK,0.00015778707508180614
THRS,0.00015560303301724766
HSK,0.00015440685397702142
ACONTa,0.00015193437081139103
ACONTb,0.00015028906452935992
GNK,0.00014979546905515394
CS,0.00014977142990176231
FUM,0.0001491393616969627
SUCDi,0.00014848186595352962
PSP_L,0.000147208936937383
TPI,0.0001456275740845694
PGCD,0.000145336238117951
PSERT,0.00014340069054381464
HCO3E,0.00013015470539154983
DHAPT,0.00012492074370849379
F6PA,0.00012278466061469649
TALA,8.868482765124937e-05
PDH,8.738295245543131e-05
PYK3,6.90304244646698e-05
MDH,6.217117407119016e-05
ADK3,5.289598092491275e-05
PTAr,4.570503932411436e-05
ACKr,4.53841420513373e-05
ICDHyr,4.314871565045907e-05
PYK,3.795857862076307e-05
EDD,3.492271771200109e-05
EDA,3.4902677695705406e-05
ACCOAC,2.8275515639688787e-05
MCOATA,2.8040272660659803e-05
AKGDH,2.7883304886736718e-05
SUCOAS,2.0006455628722063e-05
ADK1,-3.2333126917686114e-07
PPC,-3.972099338702253e-07
GART,-6.142167010636161e-07
FLDR2,-6.569421541928508e-06
