,SHAP value
ENO,0.00015908529097431352
CTECOAI7,0.00015901257485294692
HACD5,0.00015858232634406564
HACD7,0.00015847108019202992
3OAS140,0.0001575160457331136
AACPS3,0.00015743672194496066
3OAR140,0.00015734131715163652
ACKr,0.00015707081601878744
THRS,0.000156957453643425
PGK,0.000156902866484687
GAPD,0.0001565857004168782
ECOAH7,0.00015641482642734484
E4PD,0.00015628005438211273
PGM,0.00015585552328301245
PERD,0.00015508622076717784
PTAr,0.00015389658810671433
4HTHRA,0.00015057543186731398
RPI,0.00014877718944872342
PDH,0.0001477585308199584
4HTHRK,0.00014772397722790683
DHAPT,0.00014594312580510106
F6PA,0.00014303999486531523
GARFT,0.00013562494067773884
GART,0.0001269344958901352
ICDHyr,0.0001235924654295602
ACONTb,0.00011641252173596594
ACONTa,0.00011408141214273271
CS,0.00011398985950012576
HCO3E,0.00011383830940858955
FUM,0.00011304623505739556
GND,0.00011299934562000747
PGCD,0.00011248848766024663
PSP_L,0.00011243958317262263
PSERT,0.00010887942597841129
NADTRHD,0.00010846063321592604
PYK,0.00010184533972781528
MDH,9.553945819565085e-05
AKGDH,9.468291314473532e-05
PFL,9.101942653329771e-05
TKT1,9.03182565891896e-05
PGI,8.629685119703983e-05
SUCDi,8.270006316274427e-05
PGL,6.578725617256896e-05
G6PDH2r,6.528430840157544e-05
HEX1,4.859329751725985e-05
ADK1,4.393209823014697e-05
RPE,3.472366165226953e-05
MCOATA,1.976117161734564e-05
ACCOAC,1.968253482166801e-05
MLTP1,-5.8791686170167874e-08
AMALT2,-6.623357560366845e-08
PPM,-7.07167214590723e-08
HEX7,-1.369755079862432e-07
XYLI2,-1.3869198377786715e-07
FADRx2,-1.6584824491028225e-07
NDPK6,-2.092707623445184e-07
RNDR4,-3.1358412589243e-07
ADK3,-4.0843080555463306e-07
GCALDD,-5.594993837608271e-07
SHGO,-1.069217691585717e-06
OPHHXy,-1.1329671830732337e-06
TALA,-1.3150655218054272e-06
AHGDx,-1.32720772539391e-06
AMALT4,-1.5915829980262198e-06
NADHPO,-1.6093119153066466e-06
MLTP3,-1.6311028727223982e-06
PPPGO,-1.6758137997361778e-06
