,SHAP value
ACCOAC,2.6775614382824123e-05
MCOATA,2.6591254134328256e-05
METOX1s,-1.8873248373020352e-08
NADH9,-2.2530732871035732e-08
INOSTO,-2.4971275778225275e-08
METSOXR1,-2.964745719335088e-08
METGLCUR,-4.182918116455059e-08
NADH10,-4.7863046827374316e-08
AOBUTDs,-7.242445893338112e-08
AACTOOR,-8.039019433683126e-08
PPM,-8.333536189481716e-08
LACZpp,-8.718771117062389e-08
LDH_D2,-1.0699313300562596e-07
DTARTD,-1.7772151519472673e-07
GLYCDx,-1.85123756995916e-07
PPPGO,-2.0381711207780613e-07
GPDDA5,-2.094510635761069e-07
TAUDO,-2.679999889440103e-07
NADHXE,-2.808906283551159e-07
OPHHXy,-2.970924999855417e-07
CITL,-3.184194049308198e-07
FBP,-3.2793306071714466e-07
FBA,-3.362639934605063e-07
ARGDC,-4.225724953632652e-07
NADHPO,-4.497086921694643e-07
ARGDCpp,-4.657222476234606e-07
DHAPT,-5.115469864251254e-07
HXCT,-6.731471035644563e-07
FACOAE60,-6.79243920861854e-07
ADK1,-6.94082378028196e-07
