,SHAP value
UAAGDS,9.902783715862264e-05
RNTR2c2,9.900857706787528e-05
IG3PS,9.900094694336516e-05
ACGS,9.899941374795063e-05
KARA2,9.899830397681112e-05
PSD160,9.89960848289724e-05
I2FE2SR,9.898376858506984e-05
GRTT,9.898361737468044e-05
NNATr,9.896139409053312e-05
ACACT4r,9.894657157984502e-05
ACOAD4f,9.889011333288672e-05
GTPCI,9.888257989560573e-05
MTHFR2,9.888133281567048e-05
FACOAE161,9.887296309102036e-05
PNTK,9.885674861478189e-05
HSTPT,9.884936399259284e-05
THDPS,9.884846362261988e-05
I2FE2SS,9.884372921742686e-05
UAGDP,9.883317391676656e-05
HACD1,9.882716496736528e-05
PRAIi,9.879740836776626e-05
HACD5,9.878475867175576e-05
TMDS,9.878316353328772e-05
ACACT7r,9.87704853398184e-05
DMPPS,9.873490700027237e-05
I4FE4SR,9.871339982849962e-05
ACOAD3f,9.870861102822569e-05
AACPS7,9.869692575024517e-05
ECOAH6,9.866533639883184e-05
GLUR,9.866463944582106e-05
ASNS2,9.864844152627748e-05
MTHFC,9.864281771218073e-05
PRAMPC,9.863834688567177e-05
UPP3MT,9.859596187220298e-05
OMCDC,9.859556667039236e-05
SULR,9.853996197300092e-05
ACACT1r,9.852893857044047e-05
METS,9.850938786249409e-05
MOHMT,9.846478585380977e-05
I4FE4ST,9.8464450339906e-05
ECOAH2,9.846311632231884e-05
ASP1DC,9.845364476287872e-05
DHFR,9.844978354861982e-05
AACPS3,9.843320532187674e-05
RNTR3c2,9.843136896968368e-05
DMATT,9.842840344082408e-05
TRDR,9.842119410204916e-05
AACPS4,9.841549332667072e-05
NADK,9.838725600605912e-05
5DOAN,9.836474732304737e-05
UGMDDS,9.835706088303312e-05
ACOAD5f,9.834152359314548e-05
ACOAD6f,9.831972359397168e-05
UDCPDPS,9.83161102238909e-05
PAPSR,9.828440553194793e-05
BTS5,9.828396149311816e-05
CYSTL,9.823847954222496e-05
PSSA160,9.821086458724118e-05
ACACT3r,9.820168814182196e-05
ECOAH4,9.817571952600565e-05
LEUTAi,9.815185226020604e-05
ANS,9.812876361110034e-05
SERAT,9.811899692773258e-05
MOAT,9.808274353604172e-05
CHORM,9.807927566138769e-05
ACACT2r,9.795743307498852e-05
DPR,9.792697032639592e-05
OGMEACPS,9.789624638289623e-05
ECOAH5,9.788914801141398e-05
ACOAD1fr,9.787934299461332e-05
FACOAE120,9.787520036488032e-05
HACD7,9.78481192091578e-05
ECOAH7,9.781291473505318e-05
GLUDy,9.778547713778292e-05
UAGCVT,9.777438536497154e-05
ECOAH1,9.77591827335984e-05
PAPPT3,9.768747007331888e-05
I2FE2SS2,9.767293865024508e-05
HACD6,9.761521842835168e-05
G3PAT160,9.756103602336788e-05
POR5,9.756009126377675e-05
ADNK1,9.748060833246469e-05
MECDPDH5,9.746145864878556e-05
ACOAD7f,9.744162728714721e-05
HACD4,9.738049199889209e-05
ASAD,9.735184532829544e-05
ACACT5r,9.731373395126657e-05
PSSA161,9.728871341243616e-05
OCBT,9.728646883391284e-05
ECOAH3,9.726530890204332e-05
ASPTA,9.72159937309948e-05
GLUTRR,9.716763643497758e-05
HACD3,9.7097397747969e-05
GHMT2r,9.707973426263227e-05
PUNP1,9.699506264005096e-05
GARFT,9.695607650998205e-05
CTECOAI7,9.677815043170552e-05
PDH,9.675841870112619e-05
RNTR4c2,9.65302157363944e-05
ASPCT,9.633143055984924e-05
GLYCL,9.632850849416194e-05
MTHFD,9.615988487825555e-05
PRPPS,9.599019796464085e-05
PPC,9.581295452607932e-05
TPI,9.562957723287867e-05
ASPK,9.551242723128792e-05
FUM,9.547752885234514e-05
PERD,9.520870262356956e-05
PPPGO3,9.4923251363242e-05
CS,9.411796289409023e-05
FADRx,9.37384136672189e-05
ACONTb,9.36745507001342e-05
ACONTa,9.353639709877486e-05
HSDy,9.322976850206428e-05
E4PD,9.313654879477968e-05
ICDHyr,9.289165251450405e-05
SUCDi,9.282624839087044e-05
DHORD2,9.281865380012033e-05
OHPBAT,9.27119976979442e-05
3OAS140,9.23108281360474e-05
ASPO3,9.137263669529712e-05
SUCOAS,9.12537356651906e-05
4HTHRA,9.118232485306172e-05
4HTHRK,9.047218397578675e-05
AKGDH,9.025776190275993e-05
THRS,8.964312927280341e-05
3OAR140,8.900014802428988e-05
HSK,8.843968396446013e-05
RPI,8.837119227464386e-05
FBA,8.755219766854431e-05
MDH,8.640421367173118e-05
PGCD,8.478083972566468e-05
PSP_L,8.363213505197491e-05
PSERT,8.345781094621714e-05
GND,7.699745397525986e-05
FBA3,7.545062694311682e-05
PFK_3,7.52887233427039e-05
ADK1,7.354322075689442e-05
HCO3E,7.254814855028344e-05
TKT1,7.213992616583663e-05
PGI,6.443260701342513e-05
PGL,6.385570728693543e-05
G6PDH2r,6.343030330234572e-05
RPE,6.325309089097506e-05
TKT2,5.3676416833856676e-05
PTAr,5.101274363154487e-05
ACKr,5.07011929922617e-05
DHAPT,4.742469430093919e-05
F6PA,4.706673720535443e-05
FRUK,4.108950201163598e-05
NDPK3,2.6982582052965626e-05
NDPK2,2.642766345464673e-05
NDPK4,2.5861762865159462e-05
NADTRHD,1.9770927183918227e-05
NDPK1,1.6225912224523074e-05
MCOATA,1.451833867273923e-05
ACCOAC,1.4460762741082597e-05
PFK_2,-5.114037791399098e-09
GPDDA5,-5.257573296450907e-09
PLIPA2A120pp,-5.642953888929883e-09
GLTPD,-6.216533884449681e-09
TGBPA,-6.606654638008718e-09
GLYCDx,-7.230384667081884e-09
ASPO5,-7.495883633215617e-09
ME2,-7.716300847495238e-09
DRPA,-7.784074504253675e-09
OMMBLHXy,-8.229356111126307e-09
PPM2,-8.50173480698253e-09
FE3Ri,-8.833360433492809e-09
G2PPpp,-1.3766230209488588e-08
