,SHAP value
MOAT,0.00013130748469264618
OPMEACPS,0.00013130476932860037
PDX5PS,0.00013128869146220395
PAPPT3,0.00013128147723192725
SDPDS,0.0001312452696216229
MTHFR2,0.00013119254224672205
I4FE4SR,0.0001311914869612473
PSD160,0.00013117787181664268
DMATT,0.00013117268442253791
PMPK,0.00013115429857664136
GMPS,0.00013113015197835403
VALTA,0.0001311288775366587
AGPR,0.00013112240036818845
DAPDC,0.0001311076700331262
ANS,0.00013110142571438416
SHSL1,0.00013109179637132843
GLUTRR,0.00013108945765112775
PRAIi,0.00013105249368103384
TYRL,0.00013105147314862963
OGMEACPS,0.0001310464293881772
UPPDC1,0.00013102658134617662
PAPSR,0.0001310262196967619
GLNS,0.00013099267656171032
IPPMIa,0.00013098439692067998
CHRPL,0.00013097538015818664
PUNP1,0.00013095996334371146
DHPPDA2,0.0001309221119990594
OGMEACPR,0.0001309018107162946
LPADSS,0.0001308889646144987
METS,0.00013088270948961145
PSCVT,0.00013087406004029073
CHORM,0.00013086980371127387
I2FE2SR,0.00013086084298057128
NNATr,0.00013085813256200722
SULR,0.00013084583848134237
ACGS,0.00013083836097739938
DBTS,0.0001308318567085003
OPMEACPD,0.00013081776523505951
G3PAT160,0.00013081224671816842
RBFK,0.00013080066358100702
ATPPRT,0.00013079339432588258
PRAMPC,0.0001307285250986396
IG3PS,0.00013072308229790446
SHCHF,0.00013070385217410133
SDPTA,0.00013068593192850245
UPP3S,0.00013068426593130676
U23GAAT,0.0001306809373462475
ARGSL,0.00013067382249617733
G5SADs,0.00013065585609988383
CYSS,0.000130640589927927
ICYSDS,0.00013061167762142638
ARGSS,0.00013059951823886752
OMPDC,0.00013059520715975493
DHORD2,0.00013055168455301932
BPNT,0.0001305482439799215
ASNS2,0.0001305257467138376
ADNK1,0.00013049134378192306
PPPGO3,0.0001304324031816767
UAGPT3,0.00013037417206583749
GLUTRS,0.00013036172798117746
PDX5PO2,0.00013030936707856758
PRATPP,0.0001303066362220257
DUTPDP,0.00013028972627080604
I2FE2SS,0.0001302852101116463
IPPS,0.00013024513747330078
PPNDH,0.00013023693912172393
PMDPHT,0.00013020630866565486
USHD,0.0001302058180330562
I2FE2SS2,0.00013016930442882085
PPND,0.00013016152899090772
P5CR,0.00013012943889271258
G5SD,0.00013003175967101543
I4FE4ST,0.00012995729904005448
NADK,0.00012992914173558782
KARA1,0.00012976929511782052
AIRC2,0.00012973571759422185
PAI2T,0.00012965219511806492
PAI2I,0.00012961337232029576
PPCK,0.00012958788888280906
SPODM,0.00012954240302421476
PTPATi,0.00012946940495579855
FESD1s,0.00012938550882515249
TMPK,0.00012929803980294747
PRAIS,0.00012927646795642274
MECDPDH5,0.00012924837432917895
E4PD,0.00012921186898228653
UHGADA,0.00012912612357150188
HPPK2,0.00012906622943100268
4HTHRA,0.00012905800460745126
G3PD2,0.00012865486864695527
NDPK1,0.00012864347293843622
AI2K,0.0001286054901325797
ASPTA,0.00012831501936367475
PRPPS,0.00012813401273612158
PERD,0.0001280359306558423
4HTHRK,0.0001277374835246277
PGK,0.00012766119423477423
OHPBAT,0.00012745699121578178
RNTR1c2,0.00012745585380530242
NDPK2,0.0001268163251411297
GAPD,0.00012638083476286668
ASAD,0.0001261631272207426
GARFT,0.0001260210257355299
ASPK,0.00012441140317950324
3OAS140,0.00012364179161514775
TRDR,0.00012343881821202024
MALS,0.00012324234740053314
3OAR140,0.00012314636010938082
HSDy,0.00012265718243837813
MDH,0.00012166687967973414
ICL,0.00012150227152597568
ACKr,0.00011909507563586863
PTAr,0.00011898237865112424
TPI,0.0001187427909745164
CS,0.00011869924106061487
ACONTa,0.00011789431551702098
SUCDi,0.00011729071087045057
FUM,0.00011689969586458791
TKT2,0.0001165842888867186
ACONTb,0.00011613322383472576
NDPK3,0.00011594441986767813
HSK,0.00011558693955375472
ICDHyr,0.00011551430064466311
THRS,0.00011548818124656919
AKGDH,0.00011436329250392876
SUCOAS,0.00011341595443402966
RPI,0.0001133892600634762
GLUDy,0.0001046360932924601
GART,0.00010410311770210241
RPE,0.00010138665432916748
HCO3E,9.902478064353848e-05
QMO3,7.81266883333085e-05
FBP,6.963005908057142e-05
PGM,6.895981363454356e-05
FBA,6.877181258090454e-05
ENO,6.877126620352824e-05
TKT1,6.743943811653791e-05
TALA,6.735178142087172e-05
NADTRHD,5.260631405645843e-05
NDPK7,4.823902644759491e-05
RNDR4,4.7740954830123354e-05
RNDR3,4.7725476598006816e-05
NDPK6,4.749648681704717e-05
ADK1,4.570224369739968e-05
FLDR2,4.2494773068156396e-05
POR5,4.168422840064577e-05
PSERT,3.233338924152778e-05
PSP_L,3.230518652580937e-05
PGCD,3.1913756233704304e-05
NDPK5,2.7085634918516877e-05
RNDR2,2.685247553250849e-05
ACCOAC,2.211499058188196e-05
MCOATA,2.1791566037151404e-05
GHMT2r,1.9092959323982692e-05
PPS,-1.5381747175432609e-07
FTHFD,-1.7052031211650678e-07
PFL,-1.7740390088274372e-07
GLYCL,-1.8635078257296946e-07
NADH5,-2.3100275662867183e-07
PDH,-2.8649614301880934e-07
MDH2,-3.09860948710577e-07
PDX5POi,-3.3104804724061305e-07
ASPO3,-3.8255355055704477e-07
RNTR2c2,-4.028319445746008e-07
MOX,-4.091155724391577e-07
ME1,-4.910883584158421e-07
RNTR3c2,-1.298249759255504e-06
RNTR4c2,-1.456251424755317e-06
