,SHAP value
NNATr,0.00010319655552138148
AOXSr2,0.00010317056629914728
PYK6,0.00010315481913061517
PTPATi,0.00010311676889472128
TMPK,0.00010311128011644727
I2FE2SS,0.00010310774288859042
IGPS,0.000103103402815301
ANPRT,0.00010310156731666592
DHFR,0.00010309810383751352
AICART,0.0001030908419750188
ADSS,0.00010308213879538797
MOAT,0.00010308128934899272
MDH,0.00010307949188671896
ILETA,0.00010307370697934117
AI2K,0.00010305086610913414
NADS1,0.00010303871530453632
UAAGDS,0.00010303225326289615
AGPAT161,0.00010302637678869643
FESR,0.00010301634232269708
PPNCL2,0.00010301590189430075
BTS5,0.00010301418809454936
SDPTA,0.00010300854141766428
HACD1,0.00010299530030329095
PAPSR,0.00010297038564266846
UDCPDPS,0.00010295455541045564
OPHHX3,0.00010294646435437608
TMPPP,0.00010291651799398468
OCBT,0.00010291537396554322
PDX5PO2,0.00010291354121699943
G3PAT160,0.0001028871983566098
IPDPS,0.00010288633255521468
HISTD,0.00010286069106081242
THRD_L,0.00010284001198253496
I2FE2SR,0.00010283487300244678
UAGCVT,0.00010282821893357751
SADT2,0.00010279557053583791
KARA2,0.00010277327240664272
ADSL2r,0.00010276999505355208
UAPGR,0.00010273112194725191
UHGADA,0.00010271709780801196
P5CR,0.00010267013443631526
PHETA1,0.00010266079761263678
GLUR,0.00010257684570172272
PAI2I,0.00010257203593412421
CPPPGO,0.00010256592136293756
ICYSDS,0.00010256378986704459
I4FE4SR,0.00010256329614689493
G1PACT,0.00010255220620795576
PDX5PS,0.00010254181844818537
PSCVT,0.00010248209063709132
G3PD2,0.00010247559834182912
DB4PS,0.00010245005076253716
I2FE2ST,0.00010242521061662208
UPP3S,0.00010240118884221956
AACPS3,0.00010239201090835232
AMAOTr,0.00010238331026268884
A5PISO,0.00010237049202248762
IMPD,0.00010234680892806654
PPBNGS,0.00010227408894774044
SUCOAS,0.00010225281022866516
ASPK,0.00010223869961690956
FESD1s,0.00010223583103768336
I2FE2SS2,0.00010220976431378271
PUNP1,0.00010220297189153982
PRASCSi,0.00010219869170242594
ECOAH1,0.00010204029525822525
TRPS3,0.00010199969042948299
ACOAD2f,0.00010199063044657429
ASAD,0.0001019571072641396
FACOAE160,0.0001018393287645338
MOHMT,0.00010182841111534106
ACACT3r,0.00010180946440356043
TRDR,0.00010179217033067841
ACOAD3f,0.0001016073078054743
ACACT2r,0.00010159797907196922
TRPAS2,0.00010149549928361093
ADNK1,0.00010146452418543424
ACACT1r,0.00010144434215095838
ECOAH3,0.00010124738961092717
ACACT6r,0.00010119963436412006
E4PD,0.00010115268701080307
PERD,0.00010106252573127472
ECOAH2,0.00010103251924009031
5DOAN,0.00010100203862786896
SPODM,0.00010088263133473726
HACD3,0.00010070048975009314
ASPO6,0.0001006500294642926
FACOAE120,0.00010062231285504565
4HTHRA,0.00010060134630619399
ECOAH5,0.0001005963149028827
RPI,0.00010046558527026576
4HTHRK,0.0001003040422552904
HACD2,0.00010025762923796472
ECOAH7,0.00010018942896131086
OHPBAT,0.000100060859880786
ACOAD7f,9.996130160919874e-05
HACD7,9.99257504006858e-05
ACOAD5f,9.987993643859184e-05
ACOAD1fr,9.986128819938394e-05
ECOAH4,9.978946845622772e-05
ACACT4r,9.97725606978312e-05
HACD6,9.970380196378724e-05
ECOAH6,9.957118764138064e-05
AACPS7,9.952594775219586e-05
PDH,9.942916065313458e-05
GARFT,9.934377162443943e-05
ACOAD6f,9.917729156323508e-05
HACD5,9.917714500811484e-05
ACACT5r,9.915723161657664e-05
HACD4,9.910657753999681e-05
ACOAD4f,9.908794406614123e-05
AACPS4,9.906536604513809e-05
3OAS140,9.871645355621595e-05
GAPD,9.828084738030861e-05
ACACT7r,9.827285489269671e-05
TKT2,9.825040280706692e-05
NADTRHD,9.81784277582878e-05
CTECOAI7,9.79189088846854e-05
3OAR140,9.787386228082604e-05
ENO,9.778984390170224e-05
FACOAE161,9.767450056636321e-05
HSDy,9.749850087448133e-05
MNNH,9.708247123803921e-05
MANAO,9.702525218970392e-05
GUI1,9.701572455619806e-05
EDA,9.70067775231183e-05
HSK,9.699259375565225e-05
GLUDy,9.67476759261343e-05
DDGLK,9.665452250276049e-05
PGM,9.657541321264784e-05
PGK,9.621737796644577e-05
THRS,9.61881190196102e-05
RPE,9.578843261013326e-05
FADRx,9.524915585031244e-05
FADRx2,8.316550797888828e-05
TALA,8.157852665306607e-05
TKT1,8.088510317126549e-05
HCO3E,8.032620977927864e-05
PSP_L,6.315805257738763e-05
PGCD,6.299947249095306e-05
PSERT,6.241237895576107e-05
TPI,5.886650455760912e-05
GHMT2r,5.02413661122385e-05
QMO3,5.010457258859079e-05
PYK3,3.959306659119397e-05
ADK3,3.0256351183094262e-05
MTHFD,2.5339466789028257e-05
MTHFC,2.522299536626607e-05
PYK,1.763483851467906e-05
ACCOAC,1.754535708751224e-05
MCOATA,1.7462501735178862e-05
MOX,-4.6724425746329386e-07
ADK1,-8.11113827866941e-07
ACKr,-8.874796494952783e-07
QMO2,-9.460850144987637e-07
PTAr,-9.996285571564473e-07
PDX5POi,-1.0077540976227462e-06
PFL,-1.7799196566856522e-06
FBP,-2.3513959662501738e-06
FBA,-2.3838235809209844e-06
OPHHXy,-4.311581926617667e-06
DHORD5,-9.42556062897276e-06
