,SHAP value
G1PACT,0.00016230935303515698
G3PAT160,0.00016230508563027144
GMPS,0.00016230036606773533
IMPC,0.00016228494694990958
KDOPS,0.00016227289410728222
PGK,0.00016227264357729718
GTPCI,0.00016221021022915194
MECDPS,0.00016218225105547757
OMPDC,0.00016216593065832512
ALAALAr,0.0001621633878342845
DHQS,0.00016215343355121018
P5CR,0.00016213831425779235
PRAIS,0.00016212837854353082
PTPATi,0.0001621166841172113
EPMEACPR,0.0001621152095604424
AGPAT160,0.00016209559918647763
OCTDPS,0.00016208886093458603
OGMEACPD,0.00016202220124777816
I2FE2SR,0.00016193644301192532
ACACT1r,0.0001619163539798582
TMPPP,0.00016190772723546202
GAPD,0.00016189645803222364
PPCDC,0.000161821716225362
PPBNGS,0.00016182112302966323
RBFK,0.00016177766426012617
CTPS2,0.00016176543204112525
HMBS,0.0001617639544731201
DMATT,0.00016172960619178253
THZPSN3,0.00016171218099898376
DAPE,0.00016170214930062024
GLUPRT,0.00016167399748382306
ACOAD7f,0.0001616322535539601
DDPA,0.00016163109310766985
TPI,0.0001615212833421701
GF6PTA,0.00016144317409046366
CYSS,0.00016137353676073498
PRMICI,0.00016133636108179748
CPPPGO,0.00016132719995501227
TKT2,0.0001612767012070753
5DOAN,0.00016125238886543296
UMPK,0.00016118866407758683
HACD3,0.0001611778888303271
PNTK,0.00016116024320023567
DHDPRy,0.000161132118501705
IPPMIa,0.00016111034335856584
G3PAT161,0.00016102739194203178
FACOAE160,0.00016083432690331938
HACD1,0.00016080549981186174
RNTR4c2,0.0001607483270104002
AACPS3,0.0001606772410544265
PRAGSr,0.000160610983223691
ECOAH2,0.00016054723471262822
CHORS,0.00016054486010264
PUNP1,0.0001605340602934084
ADNK1,0.00016050638319271994
SDPDS,0.0001604407053579515
RNTR1c2,0.00016043418963019332
PDX5PO2,0.00016042759969338549
ECOAH1,0.00016026381047612586
FACOAE120,0.00016021115503939243
ASPO6,0.00016018439179645683
IGPS,0.00016014876794968254
ACACT2r,0.00015999135918801885
ACOAD1fr,0.0001599645375216857
ECOAH3,0.0001598592594981171
AI2K,0.00015985092103848797
IMPD,0.0001598371637420933
OPMEACPS,0.00015982704878082882
PAPSR,0.00015966767220619926
PAI2I,0.0001595317761494545
RNTR2c2,0.0001594412039325557
FESD1s,0.00015931650822790226
HACD4,0.00015925964670966268
AACPS7,0.00015912986687080532
FADRx2,0.0001590638654966196
AACPS4,0.0001589782185534383
ACOAD3f,0.00015891603349299648
HACD7,0.00015891072463815293
HACD2,0.0001589065744042575
ACACT4r,0.00015889172974752018
ACOAD2f,0.00015886587344073408
ACACT6r,0.00015885886549858014
FACOAE161,0.00015870128902591133
CTECOAI7,0.00015855627263339453
FESR,0.0001585465134834676
ECOAH6,0.00015832280714792748
PAI2T,0.00015802622716276705
HACD5,0.0001580196716514027
RPI,0.00015789461964784514
ACOAD6f,0.00015778820338921773
ECOAH4,0.00015769347629728081
OHPBAT,0.00015766451608702342
ECOAH5,0.0001575790240593557
ECOAH7,0.00015756817546773934
ACOAD4f,0.0001575077197554314
ACACT5r,0.00015740688179831635
ACACT7r,0.00015740580472629908
HACD6,0.0001571548595597347
TRDR,0.00015686258288298303
ASAD,0.00015624285646254098
PERD,0.00015601225066393172
ASPK,0.00015561395067786483
ACONTa,0.00015550739240704716
4HTHRK,0.00015549538226173012
RPE,0.00015521126399654762
SUCDi,0.00015512137766035772
ACOAD5f,0.00015478964462210527
SPODM,0.00015478332025251672
FUM,0.00015471931692661082
E4PD,0.00015469406100424843
ENO,0.00015314944146482842
ACONTb,0.00015287387697781853
4HTHRA,0.00015258265932287582
CS,0.0001522806560178569
3OAS140,0.00015207952276839496
3OAR140,0.00014963605106444299
ICDHyr,0.00014917669370089279
HSDy,0.0001488742805701776
GLYCK2,0.000148756983620969
GARFT,0.00014862363935861742
GLCRD,0.00014614078495744231
GLCRAL,0.0001454282729192676
HSK,0.00014502340792857442
AKGDH,0.0001447016093764111
TALA,0.00014464126298236935
TKT1,0.00014394959989110794
THRS,0.00014380883096501608
GLUDy,0.00014148278306439662
SUCOAS,0.0001412203307611907
MDH,0.0001409881926663871
PDH,0.00013448685511273178
TRSARr,0.0001315723967774529
GLYCK,0.00011881205476741168
HCO3E,0.0001181885340023199
FBP,7.979427586482494e-05
FBA,7.801223375721246e-05
QMO3,7.797637545901888e-05
PSERT,6.942873508803226e-05
PSP_L,6.887187459968189e-05
PGCD,6.820012289246784e-05
PYK3,6.781905869264e-05
PPC,5.30594389203123e-05
GHMT2r,5.222064021832135e-05
ADK3,5.197693428400133e-05
PYK,3.0276154157758044e-05
ACCOAC,2.4816637047570306e-05
MCOATA,2.463401602278624e-05
MTHFD,1.9700300802223632e-05
MTHFC,1.919020387055218e-05
NADTRHD,1.6869638404897276e-05
NTD12pp,-7.401306485599924e-08
GART,-1.3469967769850286e-07
TMDPP,-1.696199664538513e-07
F6PA,-2.1875078766631645e-07
ALKP,-2.412085123391836e-07
ICL,-1.241330158309977e-06
MALS,-1.297563585605175e-06
POR5,-1.70663645292979e-06
ADK1,-2.353650500821386e-06
PTAr,-4.060769152479706e-06
ACKr,-4.328764188544838e-06
