,SHAP value
SQVOSI,8.620576116601586e-06
TARTD,-2.57191661204806e-06
PYDXK,-4.046974978949077e-06
PPCSCT,-4.279268774453668e-06
DSBDR,-4.415749303052947e-06
CYSDS,-4.941238269637242e-06
FEOXAMR1,-6.5747529954558934e-06
HXPRT,-6.64384913180253e-06
FBP,-7.4786522841731846e-06
FMNRx,-1.0301641827537573e-05
RNDR4b,-1.303008979925385e-05
PLIPA2E180pp,-1.5335677385665038e-05
LPLIPAL1E180pp,-1.6473152301410757e-05
FECRMR1,-2.440697843459386e-05
PYK4,-0.00010681306582759611
